DATE,USD to JPY,USD to EUR,USD to GBP
2011-03-25,0.012327416173570018,1.4144,1.6086
2011-03-28,0.012244398187829068,1.4104,1.6024
2011-03-29,0.012138868657441126,1.409,1.5983
2011-03-30,0.012051096649795132,1.4095,1.6038
2011-03-31,0.01208313194780087,1.4183,1.6048
2011-04-01,0.011897679952409281,1.4215,1.6132
2011-04-04,0.011907597046915932,1.4221,1.6129
2011-04-05,0.011813349084465446,1.423,1.6282
2011-04-06,0.01172882946281961,1.4333,1.6314
2011-04-07,0.011767474699929394,1.4287,1.6304
2011-04-08,0.011766090128250382,1.4437,1.6341
2011-04-11,0.011823126034523528,1.4454,1.6386
2011-04-12,0.011934598400763814,1.4455,1.6263
2011-04-13,0.01196315348725924,1.4477,1.6285
2011-04-14,0.012014898474107893,1.4464,1.635
2011-04-15,0.012029351617947793,1.4443,1.6325
2011-04-18,0.01213150551983501,1.4211,1.6229
2011-04-19,0.012134449702705982,1.4319,1.6315
2011-04-20,0.012109469605231292,1.4513,1.6405
2011-04-21,0.01222344456667889,1.4585,1.6572
2011-04-22,0.01220703125,1.4545,1.6517
2011-04-25,0.012205541315757353,1.4576,1.6497
2011-04-26,0.012205541315757353,1.4625,1.6465
2011-04-27,0.012106537530266345,1.4659,1.653
2011-04-28,0.01225940909648155,1.4785,1.6636
2011-04-29,0.012298610257040954,1.4821,1.6691
2011-05-02,0.012310722639418934,1.487,1.669
2011-05-03,0.012342631449024933,1.4875,1.6536
2011-05-04,0.012393109431156277,1.4859,1.6524
2011-05-05,0.012481278082875686,1.4583,1.6427
2011-05-06,0.012420817289777666,1.4495,1.6417
2011-05-09,0.012397718819737169,1.4301,1.6338
2011-05-10,0.01238390092879257,1.4358,1.6331
2011-05-11,0.012379301807378064,1.4269,1.6412
2011-05-12,0.01238390092879257,1.4229,1.629
2011-05-13,0.012382367508667657,1.4141,1.6179
2011-05-16,0.012373174956693888,1.4219,1.624
2011-05-17,0.012286521685710775,1.4155,1.6206
2011-05-18,0.012289541600098316,1.427,1.6148
2011-05-19,0.012227928588897041,1.4254,1.6179
2011-05-20,0.01224889759921607,1.4172,1.6222
2011-05-23,0.01222344456667889,1.4015,1.6102
2011-05-24,0.012177301509985387,1.4107,1.6185
2011-05-25,0.012201073694485115,1.4102,1.6277
2011-05-26,0.012278978388998036,1.4088,1.6346
2011-05-27,0.01238390092879257,1.4287,1.6494
2011-05-30,,,
2011-05-31,0.01230163611760364,1.4376,1.6439
2011-06-01,0.012373174956693888,1.4431,1.6391
2011-06-02,0.012348728081007655,1.4426,1.6325
2011-06-03,0.012440905697934811,1.4604,1.6397
2011-06-06,0.012470382840753212,1.462,1.6362
2011-06-07,0.012467273407305824,1.4675,1.6444
2011-06-08,0.012520345561537497,1.4587,1.6381
2011-06-09,0.012489072061945798,1.4534,1.6382
2011-06-10,0.012459506603538499,1.4365,1.6254
2011-06-13,0.0124750499001996,1.4368,1.6308
2011-06-14,0.012422360248447204,1.4473,1.6388
2011-06-15,0.01239003840911907,1.4221,1.6218
2011-06-16,0.012391573729863692,1.4155,1.613
2011-06-17,0.012484394506866418,1.4326,1.6186
2011-06-20,0.012459506603538499,1.432,1.6206
2011-06-21,0.012476606363069244,1.4399,1.6232
2011-06-22,0.012490632025980514,1.4403,1.6131
2011-06-23,0.01243008079552517,1.4166,1.5977
2011-06-24,0.012450199203187252,1.4189,1.5985
2011-06-27,0.012362467548522686,1.4282,1.5972
2011-06-28,0.012368583797155226,1.4368,1.6016
2011-06-29,0.012376237623762377,1.4428,1.607
2011-06-30,0.01240079365079365,1.4523,1.6067
2011-07-01,0.012374706100730107,1.4508,1.607
2011-07-04,,,
2011-07-05,0.012324377618930243,1.447,1.6085
2011-07-06,0.012360939431396786,1.4329,1.5998
2011-07-07,0.012306177701206004,1.4349,1.5967
2011-07-08,0.01240079365079365,1.4251,1.603
2011-07-11,0.012442453651860147,1.4034,1.5932
2011-07-12,0.01257387149503332,1.4014,1.594
2011-07-13,0.0126598303582732,1.4167,1.6111
2011-07-14,0.012640626975097964,1.4182,1.6125
2011-07-15,0.012653422750854106,1.4156,1.6149
2011-07-18,0.012642225031605564,1.4042,1.6024
2011-07-19,0.012672665061462427,1.4156,1.6135
2011-07-20,0.012696800406297613,1.4188,1.6139
2011-07-21,0.012743723716069836,1.4372,1.6301
2011-07-22,0.012748597654258032,1.4366,1.6319
2011-07-25,0.012769761205465458,1.4357,1.6285
2011-07-26,0.012813941568426447,1.4495,1.6392
2011-07-27,0.012822156686754713,1.4373,1.6357
2011-07-28,0.012841916013869269,1.4303,1.6338
2011-07-29,0.012956724540036277,1.4388,1.6455
2011-08-01,0.013008976193573565,1.4202,1.6278
2011-08-02,0.012965123816932453,1.4232,1.6287
2011-08-03,0.013008976193573565,1.432,1.6406
2011-08-04,0.012656625743576762,1.4158,1.6308
2011-08-05,0.0127420998980632,1.4158,1.6362
2011-08-08,0.012898232942086934,1.4241,1.6354
2011-08-09,0.012960082944530845,1.4242,1.6194
2011-08-10,0.013087292239235703,1.4193,1.6169
2011-08-11,0.013041210224308814,1.423,1.6228
2011-08-12,0.013022528975126969,1.4239,1.6284
2011-08-15,0.013032712107389547,1.4452,1.6387
2011-08-16,0.013027618551328815,1.4421,1.6424
2011-08-17,0.013078733978550878,1.4436,1.6591
2011-08-18,0.013068478829064298,1.432,1.6489
2011-08-19,0.013078733978550878,1.4408,1.6544
2011-08-22,0.013025921583952065,1.4384,1.6452
2011-08-23,0.01305653479566523,1.4431,1.6509
2011-08-24,0.013024225058609012,1.4402,1.6375
2011-08-25,0.012923235978288964,1.438,1.6289
2011-08-26,0.01305142260506395,1.4463,1.6321
2011-08-29,0.012993762993762994,1.451,1.6398
2011-08-30,0.013029315960912053,1.4435,1.6279
2011-08-31,0.013071895424836602,1.4406,1.6269
2011-09-01,0.013019138133055592,1.4283,1.6179
2011-09-02,0.013022528975126969,1.4203,1.619
2011-09-05,,,
2011-09-06,0.012906556530717603,1.3999,1.5954
2011-09-07,0.01292156609381057,1.4058,1.5948
2011-09-08,0.012914890869172154,1.3947,1.6021
2011-09-09,0.012934937265554261,1.3666,1.587
2011-09-12,0.012961762799740763,1.3635,1.5814
2011-09-13,0.013007284079084289,1.368,1.5805
2011-09-14,0.01303611002476861,1.371,1.5773
2011-09-15,0.013037809647979138,1.3858,1.5808
2011-09-16,0.013005592404734036,1.3783,1.5802
2011-09-19,0.01307531380753138,1.3636,1.5674
2011-09-20,0.013068478829064298,1.3697,1.5718
2011-09-21,0.013092432573972244,1.3724,1.5619
2011-09-22,0.013104442405975626,1.3446,1.5358
2011-09-23,0.013106159895150722,1.3518,1.5475
2011-09-26,0.013097576948264572,1.3516,1.5553
2011-09-27,0.013054830287206267,1.3606,1.5681
2011-09-28,0.013070186903672721,1.3628,1.5648
2011-09-29,0.013041210224308814,1.3639,1.5685
2011-09-30,0.012980269989615783,1.3449,1.5624
2011-10-03,0.013044612575006522,1.3281,1.5474
2011-10-04,0.013010668748373666,1.3294,1.5403
2011-10-05,0.013010668748373666,1.3328,1.5436
2011-10-06,0.013048016701461378,1.3408,1.5398
2011-10-07,0.013025921583952065,1.3512,1.5628
2011-10-10,,,
2011-10-11,0.013044612575006522,1.3657,1.5594
2011-10-12,0.0129366106080207,1.3805,1.5757
2011-10-13,0.013007284079084289,1.373,1.5729
2011-10-14,0.012926577042399173,1.3861,1.5808
2011-10-17,0.013020833333333334,1.377,1.5778
2011-10-18,0.013029315960912053,1.3719,1.5654
2011-10-19,0.013022528975126969,1.3775,1.5799
2011-10-20,0.01300221037576388,1.3672,1.5726
2011-10-21,0.01314060446780552,1.3873,1.5945
2011-10-24,0.01314060446780552,1.3932,1.5986
2011-10-25,0.013178703215603585,1.3911,1.5994
2011-10-26,0.013149243918474688,1.3838,1.5905
2011-10-27,0.013192612137203167,1.4172,1.6081
2011-10-28,0.013206550449022716,1.4164,1.613
2011-10-31,0.012825445684237527,1.3947,1.6141
2011-11-01,0.012774655084312723,1.3676,1.5946
2011-11-02,0.012813941568426447,1.3803,1.5974
2011-11-03,0.012827090815802977,1.3744,1.5959
2011-11-04,0.01279263144428809,1.3761,1.6026
2011-11-07,0.012810658467845248,1.3744,1.6024
2011-11-08,0.012855122766422419,1.3785,1.6076
2011-11-09,0.012858428700012858,1.3596,1.5958
2011-11-10,0.012889920082495489,1.36,1.5935
2011-11-11,,,
2011-11-14,0.012983640612827838,1.3625,1.5899
2011-11-15,0.012988699831146902,1.3524,1.5818
2011-11-16,0.012983640612827838,1.3505,1.577
2011-11-17,0.012990387113535984,1.3522,1.5801
2011-11-18,0.012998830105290522,1.3521,1.5783
2011-11-21,0.012992074834351046,1.3525,1.5662
2011-11-22,0.012975217334890361,1.35,1.5646
2011-11-23,0.01291822761917065,1.3347,1.5511
2011-11-24,,,
2011-11-25,0.012876641771825908,1.3244,1.5467
2011-11-28,0.012812299807815503,1.3334,1.5538
2011-11-29,0.012843565373747753,1.3343,1.5625
2011-11-30,0.012889920082495489,1.3453,1.5705
2011-12-01,0.012886597938144331,1.3487,1.5698
2011-12-02,0.012840267077555215,1.3386,1.5592
2011-12-05,0.012858428700012858,1.3463,1.5689
2011-12-06,0.012865045670912132,1.3397,1.558
2011-12-07,0.012871669455528383,1.3386,1.5691
2011-12-08,0.012874983906270118,1.3324,1.5635
2011-12-09,0.012889920082495489,1.3368,1.5642
2011-12-12,0.012841916013869269,1.3188,1.5597
2011-12-13,0.012843565373747753,1.3094,1.5528
2011-12-14,0.012807377049180328,1.2972,1.5445
2011-12-15,0.012841916013869269,1.3013,1.5486
2011-12-16,0.0128783000643915,1.3025,1.5514
2011-12-19,0.012827090815802977,1.3017,1.5531
2011-12-20,0.012860082304526748,1.3076,1.5674
2011-12-21,0.01282051282051282,1.304,1.568
2011-12-22,0.012799180852425445,1.3045,1.5667
2011-12-23,0.012799180852425445,1.304,1.5615
2011-12-26,,,
2011-12-27,0.012848515996402415,1.3074,1.5671
2011-12-28,0.012823800974608873,1.2926,1.5478
2011-12-29,0.012868356710848025,1.2952,1.5386
2011-12-30,0.012990387113535984,1.2973,1.5537
2012-01-02,,,
2012-01-03,0.013042911177774879,1.3061,1.5655
2012-01-04,0.013041210224308814,1.293,1.5638
2012-01-05,0.012956724540036277,1.2783,1.548
2012-01-06,0.012976901116013496,1.2723,1.5431
2012-01-09,0.013007284079084289,1.2745,1.5436
2012-01-10,0.013014055179593961,1.2782,1.5489
2012-01-11,0.013003901170351105,1.2686,1.5325
2012-01-12,0.013027618551328815,1.2818,1.5325
2012-01-13,0.013003901170351105,1.2682,1.5301
2012-01-16,,,
2012-01-17,0.013020833333333334,1.274,1.5356
2012-01-18,0.013019138133055592,1.2825,1.541
2012-01-19,0.012948336138806162,1.2937,1.5484
2012-01-20,0.012992074834351046,1.2948,1.554
2012-01-23,0.013000520020800831,1.3035,1.5582
2012-01-24,0.012856775520699408,1.3004,1.5595
2012-01-25,0.012799180852425445,1.2978,1.557
2012-01-26,0.012908222537756552,1.3152,1.5706
2012-01-27,0.013041210224308814,1.3192,1.5716
2012-01-30,0.013109596224436287,1.3123,1.569
2012-01-31,0.013099292638197537,1.3053,1.5754
2012-02-01,0.01313887793982394,1.3179,1.5849
2012-02-02,0.013135426244581638,1.3167,1.5813
2012-02-03,0.013065064018813691,1.3106,1.5779
2012-02-06,0.013065064018813691,1.313,1.5832
2012-02-07,0.013007284079084289,1.3244,1.5891
2012-02-08,0.013003901170351105,1.3253,1.582
2012-02-09,0.012916559028674762,1.3297,1.5838
2012-02-10,0.012891581797086504,1.3187,1.5748
2012-02-13,0.012899896800825594,1.3211,1.578
2012-02-14,0.012756729174639622,1.3149,1.5691
2012-02-15,0.012784454103809767,1.3087,1.571
2012-02-16,0.012695188523549575,1.311,1.5795
2012-02-17,0.012605571662674902,1.3149,1.5813
2012-02-20,,,
2012-02-21,0.012542330364981813,1.3255,1.5796
2012-02-22,0.012453300124533002,1.3251,1.5677
2012-02-23,0.012467273407305824,1.3308,1.57
2012-02-24,0.012363996043521267,1.3463,1.5869
2012-02-27,0.012434717731907486,1.341,1.5845
2012-02-28,0.012431626056688214,1.3452,1.5887
2012-02-29,0.012330456226880395,1.3359,1.5951
2012-03-01,0.01232134056185313,1.332,1.5953
2012-03-02,0.012260912211868563,1.3202,1.5852
2012-03-05,0.012280486307257766,1.3226,1.587
2012-03-06,0.012367054167697254,1.3114,1.572
2012-03-07,0.01233654083395016,1.3149,1.5746
2012-03-08,0.012269938650306749,1.3256,1.5822
2012-03-09,0.012108003390240948,1.3108,1.5677
2012-03-12,0.01216397031991242,1.3141,1.5615
2012-03-13,0.012097749818533753,1.3109,1.5736
2012-03-14,0.011936022917164,1.3025,1.5686
2012-03-15,0.012007684918347743,1.307,1.5669
2012-03-16,0.011999040076793857,1.3171,1.5845
2012-03-19,0.012003360941063497,1.3242,1.5894
2012-03-20,0.01195886151638364,1.3222,1.5857
2012-03-21,0.01195886151638364,1.319,1.5848
2012-03-22,0.012121212121212121,1.3194,1.5807
2012-03-23,0.012143290831815423,1.3263,1.5864
2012-03-26,0.012071463061323031,1.3328,1.5939
2012-03-27,0.012026458208057726,1.3336,1.5972
2012-03-28,0.012086052695189751,1.33,1.5855
2012-03-29,0.012153621779290228,1.3265,1.5911
2012-03-30,0.012134449702705982,1.3334,1.5985
2012-04-02,0.012171372930866602,1.3325,1.6022
2012-04-03,0.012168410805548794,1.3337,1.5966
2012-04-04,0.012103606874848705,1.3126,1.5879
2012-04-05,0.012146240738491437,1.3064,1.5822
2012-04-06,0.012260912211868563,1.3089,1.5877
2012-04-09,0.012291052114060964,1.3087,1.5879
2012-04-10,0.012354830738818878,1.3068,1.5836
2012-04-11,0.012363996043521267,1.3104,1.5892
2012-04-12,0.012365524916532707,1.3171,1.5939
2012-04-13,0.012347203358439314,1.3082,1.5851
2012-04-16,0.012428535918468805,1.3067,1.5865
2012-04-17,0.012388503468780971,1.3123,1.5931
2012-04-18,0.01230163611760364,1.3122,1.602
2012-04-19,0.01225940909648155,1.3132,1.6058
2012-04-20,0.012254901960784315,1.3212,1.6123
2012-04-23,0.01232134056185313,1.3129,1.6102
2012-04-24,0.012313754463735994,1.3207,1.6135
2012-04-25,0.012295585884667405,1.321,1.6146
2012-04-26,0.012379301807378064,1.3232,1.6188
2012-04-27,0.012425447316103379,1.3248,1.6239
2012-04-30,0.012529758175667208,1.3229,1.6225
2012-05-01,0.012473493825620557,1.3226,1.6221
2012-05-02,0.012470382840753212,1.3154,1.6193
2012-05-03,0.012444001991040319,1.3147,1.6185
2012-05-04,0.0125250501002004,1.3091,1.6148
2012-05-07,0.012518778167250878,1.3052,1.6192
2012-05-08,0.012532898859506203,1.3015,1.6159
2012-05-09,0.012556504269211451,1.2954,1.613
2012-05-10,0.012514078338130397,1.2959,1.6161
2012-05-11,0.01252191334835963,1.2937,1.608
2012-05-14,0.012526619065514218,1.2847,1.6116
2012-05-15,0.012485953302534648,1.2769,1.6025
2012-05-16,0.012450199203187252,1.273,1.5933
2012-05-17,0.012616704516780217,1.2709,1.5823
2012-05-18,0.012635835228708618,1.2721,1.5788
2012-05-21,0.012608750472828143,1.2769,1.579
2012-05-22,0.01250312578144536,1.2735,1.5775
2012-05-23,0.012605571662674902,1.2569,1.5691
2012-05-24,0.012583364791745313,1.2583,1.5698
2012-05-25,0.012556504269211451,1.2518,1.5648
2012-05-28,,,
2012-05-29,0.012588116817724069,1.2488,1.563
2012-05-30,0.012669453946534903,1.2405,1.5532
2012-05-31,0.012773023374632774,1.2364,1.5405
2012-06-01,0.012786088735455826,1.242,1.5383
2012-06-04,0.01277139208173691,1.2495,1.5382
2012-06-05,0.012727504136438845,1.2437,1.5355
2012-06-06,0.012640626975097964,1.2535,1.5475
2012-06-07,0.012551776076314799,1.2568,1.5557
2012-06-08,0.012583364791745313,1.2482,1.5433
2012-06-11,0.012578616352201259,1.2504,1.5515
2012-06-12,0.012588116817724069,1.2477,1.5562
2012-06-13,0.012602394454946441,1.2596,1.5557
2012-06-14,0.01261193088661874,1.2608,1.5533
2012-06-15,0.012714558169103623,1.2633,1.5654
2012-06-18,0.012666244458518048,1.2578,1.5665
2012-06-19,0.012671059300557527,1.2692,1.5732
2012-06-20,0.012572290671360321,1.2703,1.575
2012-06-21,0.012471938139186829,1.2586,1.5633
2012-06-22,0.012419274714356682,1.2545,1.5582
2012-06-25,0.012578616352201259,1.248,1.5555
2012-06-26,0.012584948401711553,1.2471,1.562
2012-06-27,0.012526619065514218,1.2457,1.5549
2012-06-28,0.012602394454946441,1.2433,1.5503
2012-06-29,0.012529758175667208,1.2668,1.5686
2012-07-02,0.012591286829513977,1.2584,1.5679
2012-07-03,0.012536041118214868,1.262,1.5702
2012-07-04,,,
2012-07-05,0.012507817385866166,1.2384,1.5531
2012-07-06,0.012561236025624922,1.2283,1.548
2012-07-09,0.012553351744915894,1.2299,1.5507
2012-07-10,0.012588116817724069,1.2255,1.5506
2012-07-11,0.012547051442910916,1.2244,1.5532
2012-07-12,0.01261193088661874,1.2199,1.5425
2012-07-13,0.012626262626262626,1.2232,1.555
2012-07-16,0.012690355329949238,1.2267,1.5635
2012-07-17,0.012651821862348178,1.2234,1.5613
2012-07-18,0.012691965985531158,1.2261,1.5636
2012-07-19,0.012722646310432571,1.2257,1.5719
2012-07-20,0.01274047649382087,1.2176,1.563
2012-07-23,0.012758356723653995,1.2126,1.5512
2012-07-24,0.01278935925310142,1.2062,1.5521
2012-07-25,0.012786088735455826,1.2132,1.5479
2012-07-26,0.01278118609406953,1.228,1.5683
2012-07-27,0.012730744748567792,1.237,1.5728
2012-07-30,0.01278772378516624,1.225,1.5694
2012-07-31,0.012804097311139566,1.2315,1.5686
2012-08-01,0.01278935925310142,1.2299,1.5596
2012-08-02,0.012784454103809767,1.2149,1.55
2012-08-03,0.012722646310432571,1.239,1.565
2012-08-06,0.01279263144428809,1.2422,1.5625
2012-08-07,0.012704865963664084,1.2422,1.5658
2012-08-08,0.012748597654258032,1.2364,1.5659
2012-08-09,0.01271617497456765,1.2278,1.5623
2012-08-10,0.01278118609406953,1.2298,1.5679
2012-08-13,0.012764871074802144,1.2339,1.569
2012-08-14,0.012687135244861711,1.2329,1.5692
2012-08-15,0.012675877804537964,1.2288,1.5686
2012-08-16,0.012618296529968454,1.2356,1.5738
2012-08-17,0.012578616352201259,1.2315,1.5697
2012-08-20,0.012592872434202242,1.2343,1.5707
2012-08-21,0.012589701624071508,1.2472,1.5788
2012-08-22,0.012627857052658164,1.2472,1.58
2012-08-23,0.012745347947998982,1.2583,1.5882
2012-08-24,0.012714558169103623,1.2533,1.5815
2012-08-27,0.01271132579128003,1.2514,1.58
2012-08-28,0.012738853503184714,1.2564,1.5828
2012-08-29,0.012703252032520325,1.2538,1.5839
2012-08-30,0.012730744748567792,1.2497,1.5794
2012-08-31,0.01277139208173691,1.2578,1.5864
2012-09-03,,,
2012-09-04,0.012763241863433313,1.2566,1.5889
2012-09-05,0.012764871074802144,1.2603,1.5907
2012-09-06,0.012664640324214793,1.2626,1.5922
2012-09-07,0.012797542871768621,1.2796,1.6016
2012-09-10,0.01278118609406953,1.2795,1.6009
2012-09-11,0.012856775520699408,1.2858,1.6071
2012-09-12,0.012843565373747753,1.2894,1.6111
2012-09-13,0.01291822761917065,1.2912,1.6125
2012-09-14,0.012784454103809767,1.3142,1.6244
2012-09-17,0.012709710218607015,1.3125,1.6263
2012-09-18,0.012724265173686218,1.3051,1.6251
2012-09-19,0.012755102040816325,1.3065,1.6219
2012-09-20,0.01277139208173691,1.2948,1.6198
2012-09-21,0.01279263144428809,1.299,1.6251
2012-09-24,0.012836970474967907,1.2909,1.6199
2012-09-25,0.01283532280836863,1.2945,1.6232
2012-09-26,0.012856775520699408,1.2852,1.6145
2012-09-27,0.012883277505797474,1.2874,1.6217
2012-09-28,0.012833675564681724,1.2856,1.6132
2012-10-01,0.01282051282051282,1.29,1.6142
2012-10-02,0.01281886937572106,1.2951,1.6186
2012-10-03,0.012727504136438845,1.2909,1.6077
2012-10-04,0.012748597654258032,1.3001,1.6165
2012-10-05,0.012712941774726672,1.3059,1.6196
2012-10-08,,,
2012-10-09,0.012782819890067748,1.2876,1.5987
2012-10-10,0.01277791975466394,1.2888,1.6007
2012-10-11,0.012748597654258032,1.2928,1.6028
2012-10-12,0.012769761205465458,1.2946,1.6075
2012-10-15,0.012696800406297613,1.295,1.6069
2012-10-16,0.012671059300557527,1.3036,1.6101
2012-10-17,0.012700025400050802,1.3133,1.6165
2012-10-18,0.012619888944977285,1.3106,1.6141
2012-10-19,0.012616704516780217,1.3022,1.6003
2012-10-22,0.0125250501002004,1.3063,1.6028
2012-10-23,0.012532898859506203,1.2971,1.5932
2012-10-24,0.012528188423953897,1.2946,1.6015
2012-10-25,0.01249375312343828,1.2958,1.6119
2012-10-26,0.01255808112520407,1.2938,1.6098
2012-10-29,0.012529758175667208,1.2906,1.6025
2012-10-30,0.012565971349585323,1.2979,1.6083
2012-10-31,0.012509382036527395,1.2958,1.6111
2012-11-01,0.012478163214374845,1.2937,1.6142
2012-11-02,0.012417732522041475,1.2848,1.6036
2012-11-05,0.012473493825620557,1.279,1.5977
2012-11-06,0.01245640259093174,1.2818,1.5985
2012-11-07,0.012523481527864748,1.2759,1.5975
2012-11-08,0.012540757461750691,1.274,1.5979
2012-11-09,0.012584948401711553,1.2715,1.5912
2012-11-12,,,
2012-11-13,0.012591286829513977,1.2716,1.5885
2012-11-14,0.012468827930174562,1.274,1.5849
2012-11-15,0.01232134056185313,1.2783,1.5865
2012-11-16,0.012303149606299212,1.2715,1.5866
2012-11-19,0.012318305001231829,1.2806,1.5908
2012-11-20,0.012236906510034264,1.2814,1.5927
2012-11-21,0.012141816415735794,1.2816,1.5936
2012-11-22,,,
2012-11-23,0.012144765606023802,1.2959,1.6032
2012-11-26,0.01217878455730118,1.2966,1.6014
2012-11-27,0.012161011796181441,1.294,1.6028
2012-11-28,0.012218963831867057,1.2923,1.5997
2012-11-29,0.012186205215695831,1.2953,1.6026
2012-11-30,0.0121153380179307,1.301,1.6027
2012-12-03,0.012159533073929961,1.3066,1.6104
2012-12-04,0.012215978499877841,1.3081,1.6097
2012-12-05,0.012135922330097087,1.3077,1.6102
2012-12-06,0.012152144853566653,1.2968,1.6066
2012-12-07,0.012140342357654486,1.2942,1.6031
2012-12-10,0.012140342357654486,1.293,1.6068
2012-12-11,0.012132977432661975,1.2992,1.6103
2012-12-12,0.012033694344163659,1.3038,1.6132
2012-12-13,0.011970313622216901,1.3077,1.613
2012-12-14,0.011973180076628353,1.3134,1.6139
2012-12-17,0.01194743130227001,1.3169,1.6203
2012-12-18,0.011904761904761904,1.3224,1.6256
2012-12-19,0.011859582542694497,1.326,1.6275
2012-12-20,0.011858176212498519,1.3224,1.6268
2012-12-21,0.011890606420927468,1.3166,1.6167
2012-12-24,0.011791062374719961,1.3179,1.6113
2012-12-25,,,
2012-12-26,0.011679514132212099,1.3228,1.6118
2012-12-27,0.011619800139437602,1.3228,1.6106
2012-12-28,0.011611704598235021,1.322,1.6157
2012-12-31,0.011542012927054477,1.3186,1.6262
2013-01-01,,,
2013-01-02,0.011481056257175661,1.3195,1.6255
2013-01-03,0.011504832029452369,1.311,1.6151
2013-01-04,0.011345586566825504,1.3047,1.6036
2013-01-07,0.011405109489051095,1.3099,1.608
2013-01-08,0.011453441759248654,1.3068,1.604
2013-01-09,0.011376564277588168,1.3078,1.6024
2013-01-10,0.011343012704174229,1.322,1.6125
2013-01-11,0.011208249271463798,1.3353,1.6128
2013-01-14,0.011193194537721066,1.3369,1.6077
2013-01-15,0.011280315848843767,1.3342,1.6089
2013-01-16,0.01128158844765343,1.3305,1.6009
2013-01-17,0.011184431271669836,1.3356,1.5991
2013-01-18,0.011123470522803113,1.3303,1.5876
2013-01-21,,,
2013-01-22,0.011284134506883321,1.3304,1.5862
2013-01-23,0.011307100859339666,1.3308,1.5848
2013-01-24,0.011106175033318524,1.3378,1.5789
2013-01-25,0.010984182776801405,1.3456,1.5799
2013-01-28,0.011021712774165105,1.3459,1.5686
2013-01-29,0.011031439602868174,1.3484,1.5751
2013-01-30,0.010982976386600769,1.3564,1.5793
2013-01-31,0.010955302366345312,1.3584,1.5856
2013-02-01,0.010806137886319428,1.3692,1.5744
2013-02-04,0.010802635843145728,1.3527,1.5737
2013-02-05,0.010713520462824084,1.3569,1.5652
2013-02-06,0.010688328345446772,1.3528,1.5655
2013-02-07,0.010725010725010725,1.3382,1.5712
2013-02-08,0.010785159620362382,1.3366,1.5814
2013-02-11,0.010702054794520547,1.3414,1.5668
2013-02-12,0.010736525660296328,1.345,1.5654
2013-02-13,0.010707784559374666,1.3448,1.5544
2013-02-14,0.010741138560687433,1.3334,1.5502
2013-02-15,0.010679196924391286,1.3362,1.5518
2013-02-18,,,
2013-02-19,0.010690613641223005,1.3387,1.5432
2013-02-20,0.010691756655618518,1.335,1.5301
2013-02-21,0.010757314974182445,1.3204,1.5263
2013-02-22,0.010712372790573113,1.3166,1.5256
2013-02-25,0.010712372790573113,1.3172,1.5112
2013-02-26,0.01094331363536879,1.3054,1.5125
2013-02-27,0.0108837614279495,1.3104,1.5134
2013-02-28,0.010827197921177999,1.3079,1.5192
2013-03-01,0.010708931248661385,1.2988,1.5033
2013-03-04,0.010715816545220747,1.2996,1.5084
2013-03-05,0.010707784559374666,1.3019,1.5098
2013-03-06,0.010679196924391286,1.299,1.5036
2013-03-07,0.010526315789473684,1.3098,1.5032
2013-03-08,0.010416666666666666,1.2992,1.4926
2013-03-11,0.010403662089055347,1.3014,1.4898
2013-03-12,0.010421008753647354,1.3023,1.4877
2013-03-13,0.010416666666666666,1.2949,1.4925
2013-03-14,0.010399334442595675,1.2974,1.5039
2013-03-15,0.010497585555322275,1.3076,1.5124
2013-03-18,0.01053518752633797,1.2956,1.5113
2013-03-19,0.010542962572482868,1.2888,1.5118
2013-03-20,0.010470107842110773,1.295,1.5133
2013-03-21,0.010519671786240269,1.2928,1.518
2013-03-22,0.010584250635055038,1.2996,1.5239
2013-03-25,0.010599957600169598,1.2881,1.5184
2013-03-26,0.010613457864572278,1.2858,1.5156
2013-03-27,0.010595465140919687,1.2782,1.5112
2013-03-28,0.010636034886194428,1.2842,1.5184
2013-03-29,0.010620220900594732,1.2816,1.5193
2013-04-01,0.010718113612004287,1.2857,1.5232
2013-04-02,0.010703200256876806,1.2836,1.5113
2013-04-03,0.010757314974182445,1.2847,1.514
2013-04-04,0.010403662089055347,1.2854,1.5198
2013-04-05,0.010324179227751393,1.3027,1.5336
2013-04-08,0.010111223458038422,1.3008,1.5257
2013-04-09,0.010098969905069683,1.3092,1.5317
2013-04-10,0.010039152695512499,1.306,1.5315
2013-04-11,0.010058338362502514,1.3124,1.5403
2013-04-12,0.010103051121438673,1.3094,1.5373
2013-04-15,0.01020408163265306,1.3082,1.532
2013-04-16,0.010218679746576743,1.3141,1.5316
2013-04-17,0.010231225700838962,1.3049,1.5255
2013-04-18,0.010181225819588679,1.3072,1.5282
2013-04-19,0.010072522159548751,1.3066,1.5254
2013-04-22,0.010071507704703393,1.305,1.5262
2013-04-23,0.010057326762546514,1.3012,1.5267
2013-04-24,0.010061374383740818,1.2997,1.5258
2013-04-25,0.010058338362502514,1.3004,1.5434
2013-04-26,0.010220768601798855,1.3024,1.5479
2013-04-29,0.010194719135487817,1.309,1.5497
2013-04-30,0.010254306808859722,1.3168,1.5539
2013-05-01,0.010279605263157895,1.3192,1.5578
2013-05-02,0.010208248264597796,1.3066,1.5519
2013-05-03,0.010090817356205853,1.3112,1.5563
2013-05-06,0.010065425264217413,1.3067,1.5538
2013-05-07,0.010101010101010102,1.3085,1.5468
2013-05-08,0.010111223458038422,1.3177,1.5563
