DATE,DEXUSUK,DEXJPUS,DEXUSEU
2011-02-10,1.6132,83.1100,1.3637
2011-02-11,1.5986,83.5200,1.3520
2011-02-14,1.6023,83.3200,1.3474
2011-02-15,1.6128,83.7900,1.3494
2011-02-16,1.6063,83.7300,1.3547
2011-02-17,1.6172,83.2500,1.3612
2011-02-18,1.6245,83.2200,1.3673
2011-02-21,.,.,.
2011-02-22,1.6129,82.9400,1.3661
2011-02-23,1.6221,82.3900,1.3758
2011-02-24,1.6106,81.6700,1.3794
2011-02-25,1.6078,81.7600,1.3757
2011-02-28,1.6247,81.9400,1.3793
2011-03-01,1.6309,81.8600,1.3813
2011-03-02,1.6311,81.6200,1.3869
2011-03-03,1.6266,82.4100,1.3947
2011-03-04,1.6250,82.3500,1.3983
2011-03-07,1.6204,82.1200,1.3976
2011-03-08,1.6164,82.6900,1.3912
2011-03-09,1.6202,82.7800,1.3906
2011-03-10,1.6063,82.9800,1.3823
2011-03-11,1.6033,81.7700,1.3864
2011-03-14,1.6181,81.6500,1.3975
2011-03-15,1.6064,80.8200,1.3968
2011-03-16,1.6028,80.1700,1.3922
2011-03-17,1.6143,78.7400,1.4021
2011-03-18,1.6187,81.1400,1.4141
2011-03-21,1.6276,81.1100,1.4184
2011-03-22,1.6387,81.0000,1.4212
2011-03-23,1.6246,80.9400,1.4124
2011-03-24,1.6159,80.8200,1.4200
2011-03-25,1.6086,81.1200,1.4144
2011-03-28,1.6024,81.6700,1.4104
2011-03-29,1.5983,82.3800,1.4090
2011-03-30,1.6038,82.9800,1.4095
2011-03-31,1.6048,82.7600,1.4183
2011-04-01,1.6132,84.0500,1.4215
2011-04-04,1.6129,83.9800,1.4221
2011-04-05,1.6282,84.6500,1.4230
2011-04-06,1.6314,85.2600,1.4333
2011-04-07,1.6304,84.9800,1.4287
2011-04-08,1.6341,84.9900,1.4437
2011-04-11,1.6386,84.5800,1.4454
2011-04-12,1.6263,83.7900,1.4455
2011-04-13,1.6285,83.5900,1.4477
2011-04-14,1.6350,83.2300,1.4464
2011-04-15,1.6325,83.1300,1.4443
2011-04-18,1.6229,82.4300,1.4211
2011-04-19,1.6315,82.4100,1.4319
2011-04-20,1.6405,82.5800,1.4513
2011-04-21,1.6572,81.8100,1.4585
2011-04-22,1.6517,81.9200,1.4545
2011-04-25,1.6497,81.9300,1.4576
2011-04-26,1.6465,81.9300,1.4625
2011-04-27,1.6530,82.6000,1.4659
2011-04-28,1.6636,81.5700,1.4785
2011-04-29,1.6691,81.3100,1.4821
2011-05-02,1.6690,81.2300,1.4870
2011-05-03,1.6536,81.0200,1.4875
2011-05-04,1.6524,80.6900,1.4859
2011-05-05,1.6427,80.1200,1.4583
2011-05-06,1.6417,80.5100,1.4495
2011-05-09,1.6338,80.6600,1.4301
2011-05-10,1.6331,80.7500,1.4358
2011-05-11,1.6412,80.7800,1.4269
2011-05-12,1.6290,80.7500,1.4229
2011-05-13,1.6179,80.7600,1.4141
2011-05-16,1.6240,80.8200,1.4219
2011-05-17,1.6206,81.3900,1.4155
2011-05-18,1.6148,81.3700,1.4270
2011-05-19,1.6179,81.7800,1.4254
2011-05-20,1.6222,81.6400,1.4172
2011-05-23,1.6102,81.8100,1.4015
2011-05-24,1.6185,82.1200,1.4107
2011-05-25,1.6277,81.9600,1.4102
2011-05-26,1.6346,81.4400,1.4088
2011-05-27,1.6494,80.7500,1.4287
2011-05-30,.,.,.
2011-05-31,1.6439,81.2900,1.4376
2011-06-01,1.6391,80.8200,1.4431
2011-06-02,1.6325,80.9800,1.4426
2011-06-03,1.6397,80.3800,1.4604
2011-06-06,1.6362,80.1900,1.4620
2011-06-07,1.6444,80.2100,1.4675
2011-06-08,1.6381,79.8700,1.4587
2011-06-09,1.6382,80.0700,1.4534
2011-06-10,1.6254,80.2600,1.4365
2011-06-13,1.6308,80.1600,1.4368
2011-06-14,1.6388,80.5000,1.4473
2011-06-15,1.6218,80.7100,1.4221
2011-06-16,1.6130,80.7000,1.4155
2011-06-17,1.6186,80.1000,1.4326
2011-06-20,1.6206,80.2600,1.4320
2011-06-21,1.6232,80.1500,1.4399
2011-06-22,1.6131,80.0600,1.4403
2011-06-23,1.5977,80.4500,1.4166
2011-06-24,1.5985,80.3200,1.4189
2011-06-27,1.5972,80.8900,1.4282
2011-06-28,1.6016,80.8500,1.4368
2011-06-29,1.6070,80.8000,1.4428
2011-06-30,1.6067,80.6400,1.4523
2011-07-01,1.6070,80.8100,1.4508
2011-07-04,.,.,.
2011-07-05,1.6085,81.1400,1.4470
2011-07-06,1.5998,80.9000,1.4329
2011-07-07,1.5967,81.2600,1.4349
2011-07-08,1.6030,80.6400,1.4251
2011-07-11,1.5932,80.3700,1.4034
2011-07-12,1.5940,79.5300,1.4014
2011-07-13,1.6111,78.9900,1.4167
2011-07-14,1.6125,79.1100,1.4182
2011-07-15,1.6149,79.0300,1.4156
2011-07-18,1.6024,79.1000,1.4042
2011-07-19,1.6135,78.9100,1.4156
2011-07-20,1.6139,78.7600,1.4188
2011-07-21,1.6301,78.4700,1.4372
2011-07-22,1.6319,78.4400,1.4366
2011-07-25,1.6285,78.3100,1.4357
2011-07-26,1.6392,78.0400,1.4495
2011-07-27,1.6357,77.9900,1.4373
2011-07-28,1.6338,77.8700,1.4303
2011-07-29,1.6455,77.1800,1.4388
2011-08-01,1.6278,76.8700,1.4202
2011-08-02,1.6287,77.1300,1.4232
2011-08-03,1.6406,76.8700,1.4320
2011-08-04,1.6308,79.0100,1.4158
2011-08-05,1.6362,78.4800,1.4158
2011-08-08,1.6354,77.5300,1.4241
2011-08-09,1.6194,77.1600,1.4242
2011-08-10,1.6169,76.4100,1.4193
2011-08-11,1.6228,76.6800,1.4230
2011-08-12,1.6284,76.7900,1.4239
2011-08-15,1.6387,76.7300,1.4452
2011-08-16,1.6424,76.7600,1.4421
2011-08-17,1.6591,76.4600,1.4436
2011-08-18,1.6489,76.5200,1.4320
2011-08-19,1.6544,76.4600,1.4408
2011-08-22,1.6452,76.7700,1.4384
2011-08-23,1.6509,76.5900,1.4431
2011-08-24,1.6375,76.7800,1.4402
2011-08-25,1.6289,77.3800,1.4380
2011-08-26,1.6321,76.6200,1.4463
2011-08-29,1.6398,76.9600,1.4510
2011-08-30,1.6279,76.7500,1.4435
2011-08-31,1.6269,76.5000,1.4406
2011-09-01,1.6179,76.8100,1.4283
2011-09-02,1.6190,76.7900,1.4203
2011-09-05,.,.,.
2011-09-06,1.5954,77.4800,1.3999
2011-09-07,1.5948,77.3900,1.4058
2011-09-08,1.6021,77.4300,1.3947
2011-09-09,1.5870,77.3100,1.3666
2011-09-12,1.5814,77.1500,1.3635
2011-09-13,1.5805,76.8800,1.3680
2011-09-14,1.5773,76.7100,1.3710
2011-09-15,1.5808,76.7000,1.3858
2011-09-16,1.5802,76.8900,1.3783
2011-09-19,1.5674,76.4800,1.3636
2011-09-20,1.5718,76.5200,1.3697
2011-09-21,1.5619,76.3800,1.3724
2011-09-22,1.5358,76.3100,1.3446
2011-09-23,1.5475,76.3000,1.3518
2011-09-26,1.5553,76.3500,1.3516
2011-09-27,1.5681,76.6000,1.3606
2011-09-28,1.5648,76.51,1.3628
2011-09-29,1.5685,76.6800,1.3639
2011-09-30,1.5624,77.0400,1.3449
2011-10-03,1.5474,76.6600,1.3281
2011-10-04,1.5403,76.8600,1.3294
2011-10-05,1.5436,76.8600,1.3328
2011-10-06,1.5398,76.6400,1.3408
2011-10-07,1.5628,76.7700,1.3512
2011-10-10,.,.,.
2011-10-11,1.5594,76.6600,1.3657
2011-10-12,1.5757,77.3000,1.3805
2011-10-13,1.5729,76.8800,1.3730
2011-10-14,1.5808,77.3600,1.3861
2011-10-17,1.5778,76.8000,1.3770
2011-10-18,1.5654,76.7500,1.3719
2011-10-19,1.5799,76.7900,1.3775
2011-10-20,1.5726,76.9100,1.3672
2011-10-21,1.5945,76.1000,1.3873
2011-10-24,1.5986,76.1000,1.3932
2011-10-25,1.5994,75.8800,1.3911
2011-10-26,1.5905,76.0500,1.3838
2011-10-27,1.6081,75.8000,1.4172
2011-10-28,1.6130,75.7200,1.4164
2011-10-31,1.6141,77.9700,1.3947
2011-11-01,1.5946,78.2800,1.3676
2011-11-02,1.5974,78.0400,1.3803
2011-11-03,1.5959,77.9600,1.3744
2011-11-04,1.6026,78.1700,1.3761
2011-11-07,1.6024,78.0600,1.3744
2011-11-08,1.6076,77.7900,1.3785
2011-11-09,1.5958,77.7700,1.3596
2011-11-10,1.5935,77.5800,1.3600
2011-11-11,.,.,.
2011-11-14,1.5899,77.0200,1.3625
2011-11-15,1.5818,76.9900,1.3524
2011-11-16,1.5770,77.0200,1.3505
2011-11-17,1.5801,76.9800,1.3522
2011-11-18,1.5783,76.9300,1.3521
2011-11-21,1.5662,76.9700,1.3525
2011-11-22,1.5646,77.0700,1.3500
2011-11-23,1.5511,77.4100,1.3347
2011-11-24,.,.,.
2011-11-25,1.5467,77.6600,1.3244
2011-11-28,1.5538,78.0500,1.3334
2011-11-29,1.5625,77.8600,1.3343
2011-11-30,1.5705,77.5800,1.3453
2011-12-01,1.5698,77.6000,1.3487
2011-12-02,1.5592,77.8800,1.3386
2011-12-05,1.5689,77.7700,1.3463
2011-12-06,1.5580,77.7300,1.3397
2011-12-07,1.5691,77.6900,1.3386
2011-12-08,1.5635,77.6700,1.3324
2011-12-09,1.5642,77.5800,1.3368
2011-12-12,1.5597,77.8700,1.3188
2011-12-13,1.5528,77.8600,1.3094
2011-12-14,1.5445,78.0800,1.2972
2011-12-15,1.5486,77.8700,1.3013
2011-12-16,1.5514,77.6500,1.3025
2011-12-19,1.5531,77.9600,1.3017
2011-12-20,1.5674,77.7600,1.3076
2011-12-21,1.5680,78.0000,1.3040
2011-12-22,1.5667,78.1300,1.3045
2011-12-23,1.5615,78.1300,1.3040
2011-12-26,.,.,.
2011-12-27,1.5671,77.8300,1.3074
2011-12-28,1.5478,77.9800,1.2926
2011-12-29,1.5386,77.7100,1.2952
2011-12-30,1.5537,76.9800,1.2973
2012-01-02,.,.,.
2012-01-03,1.5655,76.6700,1.3061
2012-01-04,1.5638,76.6800,1.2930
2012-01-05,1.5480,77.1800,1.2783
2012-01-06,1.5431,77.0600,1.2723
2012-01-09,1.5436,76.8800,1.2745
2012-01-10,1.5489,76.8400,1.2782
2012-01-11,1.5325,76.9000,1.2686
2012-01-12,1.5325,76.7600,1.2818
2012-01-13,1.5301,76.9000,1.2682
2012-01-16,.,.,.
2012-01-17,1.5356,76.8000,1.2740
2012-01-18,1.5410,76.8100,1.2825
2012-01-19,1.5484,77.2300,1.2937
2012-01-20,1.5540,76.9700,1.2948
2012-01-23,1.5582,76.9200,1.3035
2012-01-24,1.5595,77.7800,1.3004
2012-01-25,1.5570,78.1300,1.2978
2012-01-26,1.5706,77.4700,1.3152
2012-01-27,1.5716,76.6800,1.3192
2012-01-30,1.5690,76.2800,1.3123
2012-01-31,1.5754,76.3400,1.3053
2012-02-01,1.5849,76.1100,1.3179
2012-02-02,1.5813,76.1300,1.3167
2012-02-03,1.5779,76.5400,1.3106
2012-02-06,1.5832,76.5400,1.3130
2012-02-07,1.5891,76.8800,1.3244
2012-02-08,1.5820,76.9000,1.3253
2012-02-09,1.5838,77.4200,1.3297
2012-02-10,1.5748,77.5700,1.3187
2012-02-13,1.5780,77.5200,1.3211
2012-02-14,1.5691,78.3900,1.3149
2012-02-15,1.5710,78.2200,1.3087
2012-02-16,1.5795,78.7700,1.3110
2012-02-17,1.5813,79.3300,1.3149
2012-02-20,.,.,.
2012-02-21,1.5796,79.7300,1.3255
2012-02-22,1.5677,80.3000,1.3251
2012-02-23,1.5700,80.2100,1.3308
2012-02-24,1.5869,80.8800,1.3463
2012-02-27,1.5845,80.4200,1.3410
2012-02-28,1.5887,80.4400,1.3452
2012-02-29,1.5951,81.1000,1.3359
2012-03-01,1.5953,81.1600,1.3320
2012-03-02,1.5852,81.5600,1.3202
2012-03-05,1.5870,81.4300,1.3226
2012-03-06,1.5720,80.8600,1.3114
2012-03-07,1.5746,81.0600,1.3149
2012-03-08,1.5822,81.5000,1.3256
2012-03-09,1.5677,82.5900,1.3108
2012-03-12,1.5615,82.2100,1.3141
2012-03-13,1.5736,82.6600,1.3109
2012-03-14,1.5686,83.7800,1.3025
2012-03-15,1.5669,83.2800,1.3070
2012-03-16,1.5845,83.3400,1.3171
2012-03-19,1.5894,83.3100,1.3242
2012-03-20,1.5857,83.6200,1.3222
2012-03-21,1.5848,83.6200,1.3190
2012-03-22,1.5807,82.5000,1.3194
2012-03-23,1.5864,82.3500,1.3263
2012-03-26,1.5939,82.8400,1.3328
2012-03-27,1.5972,83.1500,1.3336
2012-03-28,1.5855,82.7400,1.3300
2012-03-29,1.5911,82.2800,1.3265
2012-03-30,1.5985,82.4100,1.3334
2012-04-02,1.6022,82.1600,1.3325
2012-04-03,1.5966,82.1800,1.3337
2012-04-04,1.5879,82.6200,1.3126
2012-04-05,1.5822,82.3300,1.3064
2012-04-06,1.5877,81.5600,1.3089
2012-04-09,1.5879,81.3600,1.3087
2012-04-10,1.5836,80.9400,1.3068
2012-04-11,1.5892,80.8800,1.3104
2012-04-12,1.5939,80.8700,1.3171
2012-04-13,1.5851,80.9900,1.3082
2012-04-16,1.5865,80.4600,1.3067
2012-04-17,1.5931,80.7200,1.3123
2012-04-18,1.6020,81.2900,1.3122
2012-04-19,1.6058,81.5700,1.3132
2012-04-20,1.6123,81.6000,1.3212
2012-04-23,1.6102,81.1600,1.3129
2012-04-24,1.6135,81.2100,1.3207
2012-04-25,1.6146,81.3300,1.3210
2012-04-26,1.6188,80.7800,1.3232
2012-04-27,1.6239,80.4800,1.3248
2012-04-30,1.6225,79.8100,1.3229
2012-05-01,1.6221,80.1700,1.3226
2012-05-02,1.6193,80.1900,1.3154
2012-05-03,1.6185,80.3600,1.3147
2012-05-04,1.6148,79.8400,1.3091
2012-05-07,1.6192,79.8800,1.3052
2012-05-08,1.6159,79.7900,1.3015
2012-05-09,1.6130,79.6400,1.2954
2012-05-10,1.6161,79.9100,1.2959
2012-05-11,1.6080,79.8600,1.2937
2012-05-14,1.6116,79.8300,1.2847
2012-05-15,1.6025,80.0900,1.2769
2012-05-16,1.5933,80.3200,1.2730
2012-05-17,1.5823,79.2600,1.2709
2012-05-18,1.5788,79.1400,1.2721
2012-05-21,1.5790,79.3100,1.2769
2012-05-22,1.5775,79.9800,1.2735
2012-05-23,1.5691,79.3300,1.2569
2012-05-24,1.5698,79.4700,1.2583
2012-05-25,1.5648,79.6400,1.2518
2012-05-28,.,.,.
2012-05-29,1.5630,79.4400,1.2488
2012-05-30,1.5532,78.9300,1.2405
2012-05-31,1.5405,78.2900,1.2364
2012-06-01,1.5383,78.2100,1.2420
2012-06-04,1.5382,78.3000,1.2495
2012-06-05,1.5355,78.5700,1.2437
2012-06-06,1.5475,79.1100,1.2535
2012-06-07,1.5557,79.6700,1.2568
2012-06-08,1.5433,79.4700,1.2482
2012-06-11,1.5515,79.5000,1.2504
2012-06-12,1.5562,79.4400,1.2477
2012-06-13,1.5557,79.3500,1.2596
2012-06-14,1.5533,79.2900,1.2608
2012-06-15,1.5654,78.6500,1.2633
2012-06-18,1.5665,78.9500,1.2578
2012-06-19,1.5732,78.9200,1.2692
2012-06-20,1.5750,79.5400,1.2703
2012-06-21,1.5633,80.1800,1.2586
2012-06-22,1.5582,80.5200,1.2545
2012-06-25,1.5555,79.5000,1.2480
2012-06-26,1.5620,79.4600,1.2471
2012-06-27,1.5549,79.8300,1.2457
2012-06-28,1.5503,79.3500,1.2433
2012-06-29,1.5686,79.8100,1.2668
2012-07-02,1.5679,79.4200,1.2584
2012-07-03,1.5702,79.7700,1.2620
2012-07-04,.,.,.
2012-07-05,1.5531,79.9500,1.2384
2012-07-06,1.5480,79.6100,1.2283
2012-07-09,1.5507,79.6600,1.2299
2012-07-10,1.5506,79.4400,1.2255
2012-07-11,1.5532,79.7000,1.2244
2012-07-12,1.5425,79.2900,1.2199
2012-07-13,1.5550,79.2000,1.2232
2012-07-16,1.5635,78.8000,1.2267
2012-07-17,1.5613,79.0400,1.2234
2012-07-18,1.5636,78.7900,1.2261
2012-07-19,1.5719,78.6000,1.2257
2012-07-20,1.5630,78.4900,1.2176
2012-07-23,1.5512,78.3800,1.2126
2012-07-24,1.5521,78.1900,1.2062
2012-07-25,1.5479,78.2100,1.2132
2012-07-26,1.5683,78.2400,1.2280
2012-07-27,1.5728,78.5500,1.2370
2012-07-30,1.5694,78.2000,1.2250
2012-07-31,1.5686,78.1000,1.2315
2012-08-01,1.5596,78.1900,1.2299
2012-08-02,1.5500,78.2200,1.2149
2012-08-03,1.5650,78.6000,1.2390
2012-08-06,1.5625,78.1700,1.2422
2012-08-07,1.5658,78.7100,1.2422
2012-08-08,1.5659,78.4400,1.2364
2012-08-09,1.5623,78.6400,1.2278
2012-08-10,1.5679,78.2400,1.2298
2012-08-13,1.5690,78.3400,1.2339
2012-08-14,1.5692,78.8200,1.2329
2012-08-15,1.5686,78.8900,1.2288
2012-08-16,1.5738,79.2500,1.2356
2012-08-17,1.5697,79.5000,1.2315
2012-08-20,1.5707,79.4100,1.2343
2012-08-21,1.5788,79.4300,1.2472
2012-08-22,1.5800,79.1900,1.2472
2012-08-23,1.5882,78.4600,1.2583
2012-08-24,1.5815,78.6500,1.2533
2012-08-27,1.5800,78.6700,1.2514
2012-08-28,1.5828,78.5000,1.2564
2012-08-29,1.5839,78.7200,1.2538
2012-08-30,1.5794,78.5500,1.2497
2012-08-31,1.5864,78.3000,1.2578
2012-09-03,.,.,.
2012-09-04,1.5889,78.3500,1.2566
2012-09-05,1.5907,78.3400,1.2603
2012-09-06,1.5922,78.9600,1.2626
2012-09-07,1.6016,78.1400,1.2796
2012-09-10,1.6009,78.2400,1.2795
2012-09-11,1.6071,77.7800,1.2858
2012-09-12,1.6111,77.8600,1.2894
2012-09-13,1.6125,77.4100,1.2912
2012-09-14,1.6244,78.2200,1.3142
2012-09-17,1.6263,78.6800,1.3125
2012-09-18,1.6251,78.5900,1.3051
2012-09-19,1.6219,78.4000,1.3065
2012-09-20,1.6198,78.3000,1.2948
2012-09-21,1.6251,78.1700,1.2990
2012-09-24,1.6199,77.9000,1.2909
2012-09-25,1.6232,77.9100,1.2945
2012-09-26,1.6145,77.7800,1.2852
2012-09-27,1.6217,77.6200,1.2874
2012-09-28,1.6132,77.9200,1.2856
2012-10-01,1.6142,78.0000,1.2900
2012-10-02,1.6186,78.0100,1.2951
2012-10-03,1.6077,78.5700,1.2909
2012-10-04,1.6165,78.4400,1.3001
2012-10-05,1.6196,78.6600,1.3059
2012-10-08,.,.,.
2012-10-09,1.5987,78.2300,1.2876
2012-10-10,1.6007,78.2600,1.2888
2012-10-11,1.6028,78.4400,1.2928
2012-10-12,1.6075,78.3100,1.2946
2012-10-15,1.6069,78.7600,1.2950
2012-10-16,1.6101,78.9200,1.3036
2012-10-17,1.6165,78.7400,1.3133
2012-10-18,1.6141,79.2400,1.3106
2012-10-19,1.6003,79.2600,1.3022
2012-10-22,1.6028,79.8400,1.3063
2012-10-23,1.5932,79.7900,1.2971
2012-10-24,1.6015,79.8200,1.2946
2012-10-25,1.6119,80.0400,1.2958
2012-10-26,1.6098,79.6300,1.2938
2012-10-29,1.6025,79.8100,1.2906
2012-10-30,1.6083,79.5800,1.2979
2012-10-31,1.6111,79.9400,1.2958
2012-11-01,1.6142,80.1400,1.2937
2012-11-02,1.6036,80.5300,1.2848
2012-11-05,1.5977,80.1700,1.2790
2012-11-06,1.5985,80.2800,1.2818
2012-11-07,1.5975,79.8500,1.2759
2012-11-08,1.5979,79.7400,1.2740
2012-11-09,1.5912,79.4600,1.2715
2012-11-12,.,.,.
2012-11-13,1.5885,79.4200,1.2716
2012-11-14,1.5849,80.2000,1.2740
2012-11-15,1.5865,81.1600,1.2783
2012-11-16,1.5866,81.2800,1.2715
2012-11-19,1.5908,81.1800,1.2806
2012-11-20,1.5927,81.7200,1.2814
2012-11-21,1.5936,82.3600,1.2816
2012-11-22,.,.,.
2012-11-23,1.6032,82.3400,1.2959
2012-11-26,1.6014,82.1100,1.2966
2012-11-27,1.6028,82.2300,1.2940
2012-11-28,1.5997,81.8400,1.2923
2012-11-29,1.6026,82.0600,1.2953
2012-11-30,1.6027,82.5400,1.3010
2012-12-03,1.6104,82.2400,1.3066
2012-12-04,1.6097,81.8600,1.3081
2012-12-05,1.6102,82.4000,1.3077
2012-12-06,1.6066,82.2900,1.2968
2012-12-07,1.6031,82.3700,1.2942
2012-12-10,1.6068,82.3700,1.2930
2012-12-11,1.6103,82.4200,1.2992
2012-12-12,1.6132,83.1000,1.3038
2012-12-13,1.6130,83.5400,1.3077
2012-12-14,1.6139,83.5200,1.3134
2012-12-17,1.6203,83.7000,1.3169
2012-12-18,1.6256,84.0000,1.3224
2012-12-19,1.6275,84.3200,1.3260
2012-12-20,1.6268,84.3300,1.3224
2012-12-21,1.6167,84.1000,1.3166
2012-12-24,1.6113,84.8100,1.3179
2012-12-25,.,.,.
2012-12-26,1.6118,85.6200,1.3228
2012-12-27,1.6106,86.0600,1.3228
2012-12-28,1.6157,86.1200,1.3220
2012-12-31,1.6262,86.6400,1.3186
2013-01-01,.,.,.
2013-01-02,1.6255,87.1000,1.3195
2013-01-03,1.6151,86.9200,1.3110
2013-01-04,1.6036,88.1400,1.3047
2013-01-07,1.6080,87.6800,1.3099
2013-01-08,1.6040,87.3100,1.3068
2013-01-09,1.6024,87.9000,1.3078
2013-01-10,1.6125,88.1600,1.3220
2013-01-11,1.6128,89.2200,1.3353
2013-01-14,1.6077,89.3400,1.3369
2013-01-15,1.6089,88.6500,1.3342
2013-01-16,1.6009,88.6400,1.3305
2013-01-17,1.5991,89.4100,1.3356
2013-01-18,1.5876,89.9000,1.3303
2013-01-21,.,.,.
2013-01-22,1.5862,88.6200,1.3304
2013-01-23,1.5848,88.4400,1.3308
2013-01-24,1.5789,90.0400,1.3378
2013-01-25,1.5799,91.0400,1.3456
2013-01-28,1.5686,90.7300,1.3459
2013-01-29,1.5751,90.6500,1.3484
2013-01-30,1.5793,91.0500,1.3564
2013-01-31,1.5856,91.2800,1.3584
2013-02-01,1.5744,92.5400,1.3692
2013-02-04,1.5737,92.5700,1.3527
2013-02-05,1.5652,93.3400,1.3569
2013-02-06,1.5655,93.5600,1.3528
2013-02-07,1.5712,93.2400,1.3382
2013-02-08,1.5814,92.7200,1.3366
2013-02-11,1.5668,93.4400,1.3414
2013-02-12,1.5654,93.1400,1.3450
2013-02-13,1.5544,93.3900,1.3448
2013-02-14,1.5502,93.1000,1.3334
2013-02-15,1.5518,93.6400,1.3362
2013-02-18,.,.,.
2013-02-19,1.5432,93.5400,1.3387
2013-02-20,1.5301,93.5300,1.3350
2013-02-21,1.5263,92.9600,1.3204
2013-02-22,1.5256,93.3500,1.3166
2013-02-25,1.5112,93.3500,1.3172
2013-02-26,1.5125,91.3800,1.3054
2013-02-27,1.5134,91.8800,1.3104
2013-02-28,1.5192,92.3600,1.3079
2013-03-01,1.5033,93.3800,1.2988
2013-03-04,1.5084,93.3200,1.2996
2013-03-05,1.5098,93.3900,1.3019
2013-03-06,1.5036,93.6400,1.2990
2013-03-07,1.5032,95.0000,1.3098
2013-03-08,1.4926,96.0000,1.2992
2013-03-11,1.4898,96.1200,1.3014
2013-03-12,1.4877,95.9600,1.3023
2013-03-13,1.4925,96.0000,1.2949
2013-03-14,1.5039,96.1600,1.2974
2013-03-15,1.5124,95.2600,1.3076
2013-03-18,1.5113,94.9200,1.2956
2013-03-19,1.5118,94.8500,1.2888
2013-03-20,1.5133,95.5100,1.2950
2013-03-21,1.5180,95.0600,1.2928
2013-03-22,1.5239,94.4800,1.2996
2013-03-25,1.5184,94.3400,1.2881
2013-03-26,1.5156,94.2200,1.2858
2013-03-27,1.5112,94.3800,1.2782
2013-03-28,1.5184,94.0200,1.2842
2013-03-29,1.5193,94.1600,1.2816
2013-04-01,1.5232,93.3000,1.2857
2013-04-02,1.5113,93.4300,1.2836
2013-04-03,1.5140,92.9600,1.2847
2013-04-04,1.5198,96.1200,1.2854
2013-04-05,1.5336,96.8600,1.3027
2013-04-08,1.5257,98.9000,1.3008
2013-04-09,1.5317,99.0200,1.3092
2013-04-10,1.5315,99.6100,1.3060
2013-04-11,1.5403,99.4200,1.3124
2013-04-12,1.5373,98.9800,1.3094
2013-04-15,1.5320,98.0000,1.3082
2013-04-16,1.5316,97.8600,1.3141
2013-04-17,1.5255,97.7400,1.3049
2013-04-18,1.5282,98.2200,1.3072
2013-04-19,1.5254,99.2800,1.3066
2013-04-22,1.5262,99.2900,1.3050
2013-04-23,1.5267,99.4300,1.3012
2013-04-24,1.5258,99.3900,1.2997
2013-04-25,1.5434,99.4200,1.3004
2013-04-26,1.5479,97.8400,1.3024
2013-04-29,1.5497,98.0900,1.3090
2013-04-30,1.5539,97.5200,1.3168
2013-05-01,1.5578,97.2800,1.3192
2013-05-02,1.5519,97.9600,1.3066
2013-05-03,1.5563,99.1000,1.3112
2013-05-06,1.5538,99.3500,1.3067
2013-05-07,1.5468,99.0000,1.3085
2013-05-08,1.5563,98.9000,1.3177
2013-05-09,1.5502,99.2900,1.3105
2013-05-10,1.5334,101.7400,1.2955
2013-05-13,1.5291,101.8400,1.2981
2013-05-14,1.5258,102.1800,1.2969
2013-05-15,1.5198,102.4400,1.2857
2013-05-16,1.5302,102.2200,1.2898
2013-05-17,1.5173,102.9800,1.2818
2013-05-20,1.5223,102.5400,1.2865
2013-05-21,1.5170,102.3600,1.2910
2013-05-22,1.5038,103.5200,1.2864
2013-05-23,1.5120,101.6600,1.2944
2013-05-24,1.5126,100.9800,1.2920
2013-05-27,.,.,.
2013-05-28,1.5061,102.0700,1.2870
2013-05-29,1.5121,100.9100,1.2944
2013-05-30,1.5207,101.0600,1.3042
2013-05-31,1.5185,100.8300,1.2988
2013-06-03,1.5349,99.1800,1.3098
2013-06-04,1.5304,100.1500,1.3075
2013-06-05,1.5392,99.1600,1.3088
2013-06-06,1.5601,97.7600,1.3248
2013-06-07,1.5558,97.2000,1.3242
2013-06-10,1.5556,98.8800,1.3234
2013-06-11,1.5587,96.8200,1.3278
2013-06-12,1.5697,95.3600,1.3354
2013-06-13,1.5698,94.2900,1.3314
2013-06-14,1.5686,94.3400,1.3330
2013-06-17,1.5709,94.8700,1.3341
2013-06-18,1.5625,95.2000,1.3407
2013-06-19,1.5657,95.2200,1.3404
2013-06-20,1.5469,98.1800,1.3214
2013-06-21,1.5373,97.4800,1.3113
2013-06-24,1.5404,97.7000,1.3091
2013-06-25,1.5418,97.8700,1.3080
2013-06-26,1.5332,97.4300,1.3006
2013-06-27,1.5235,98.4000,1.3016
2013-06-28,1.5210,99.2100,1.3010
2013-07-01,1.5247,99.6200,1.3060
2013-07-02,1.5171,100.4300,1.3017
2013-07-03,1.5264,99.8200,1.3005
2013-07-04,.,.,.
2013-07-05,1.4910,100.9400,1.2831
2013-07-08,1.4932,101.0700,1.2863
2013-07-09,1.4837,101.0800,1.2774
2013-07-10,1.4935,100.1000,1.2846
2013-07-11,1.5127,98.8000,1.3046
2013-07-12,1.5108,99.3900,1.3048
2013-07-15,1.5088,100.0400,1.3039
2013-07-16,1.5122,99.3700,1.3144
2013-07-17,1.5184,99.7000,1.3094
2013-07-18,1.5193,100.6000,1.3078
2013-07-19,1.5260,100.3000,1.3142
2013-07-22,1.5366,99.6000,1.3193
2013-07-23,1.5354,99.7600,1.3212
2013-07-24,1.5367,100.2100,1.3228
2013-07-25,1.5333,99.5600,1.3234
2013-07-26,1.5368,98.2400,1.3269
2013-07-29,1.5355,97.8000,1.3262
2013-07-30,1.5244,98.0200,1.3266
