DATE,USD to JPY,USD to EUR,USD to GBP,Close_SP,Adj Close_SP,Volume_SP,NASDAQCOM,Close_DJ
2013-06-21,0.0102585145670906,1.3113,1.5373,1592.430054,1592.430054,5797280000,3357.25,14799.4
2013-06-24,0.0102354145342886,1.3091,1.5404,1573.089966,1573.089966,4733660000,3320.76,14659.56
2013-06-25,0.0102176356391131,1.308,1.5418,1588.030029,1588.030029,3761170000,3347.89,14760.31
2013-06-26,0.0102637791234732,1.3006,1.5332,1603.26001,1603.26001,3558340000,3376.22,14910.14
2013-06-27,0.0101626016260162,1.3016,1.5235,1613.199951,1613.199951,3364540000,3401.86,15024.49
2013-06-28,0.0100796290696502,1.301,1.521,1606.280029,1606.280029,4977190000,3403.25,14909.6
2013-07-01,0.010038144950813,1.306,1.5247,1614.959961,1614.959961,3104690000,3434.49,14974.96
2013-07-02,0.0099571841083341,1.3017,1.5171,1614.079956,1614.079956,3317130000,3433.40,14932.41
2013-07-03,0.0100180324584251,1.3005,1.5264,1615.410034,1615.410034,1966050000,3443.67,14988.55
2013-07-05,0.0099068753715078,1.2831,1.491,1631.890015,1631.890015,2634140000,3479.38,15135.84
2013-07-08,0.0098941327792618,1.2863,1.4932,1640.459961,1640.459961,3514590000,3484.83,15224.69
2013-07-09,0.0098931539374752,1.2774,1.4837,1652.319946,1652.319946,3155360000,3504.26,15300.34
2013-07-10,0.0099900099900099,1.2846,1.4935,1652.619995,1652.619995,3011010000,3520.76,15291.66
2013-07-11,0.0101214574898785,1.3046,1.5127,1675.02002,1675.02002,3446340000,3578.30,15460.92
2013-07-12,0.0100613743837408,1.3048,1.5108,1680.189941,1680.189941,3039070000,3600.08,15464.3
2013-07-15,0.0099960015993602,1.3039,1.5088,1682.5,1682.5,2623200000,3607.49,15484.26
2013-07-16,0.0100633994163228,1.3144,1.5122,1676.26001,1676.26001,3081710000,3598.50,15451.85
2013-07-17,0.0100300902708124,1.3094,1.5184,1680.910034,1680.910034,3153440000,3610.00,15470.52
2013-07-18,0.0099403578528827,1.3078,1.5193,1689.369995,1689.369995,3452370000,3611.28,15548.54
2013-07-19,0.0099700897308075,1.3142,1.526,1692.089966,1692.089966,3302580000,3587.61,15543.74
2013-07-22,0.0100401606425702,1.3193,1.5366,1695.530029,1695.530029,2779130000,3600.39,15545.55
2013-07-23,0.0100240577385725,1.3212,1.5354,1692.390015,1692.390015,3096180000,3579.27,15567.74
2013-07-24,0.009979044007584,1.3228,1.5367,1685.939941,1685.939941,3336120000,3579.60,15542.24
2013-07-25,0.0100441944556046,1.3234,1.5333,1690.25,1690.25,3322500000,3605.19,15555.61
2013-07-26,0.0101791530944625,1.3269,1.5368,1691.650024,1691.650024,2762770000,3613.16,15558.83
2013-07-29,0.0102249488752556,1.3262,1.5355,1685.329956,1685.329956,2840520000,3599.14,15521.97
2013-07-30,0.01020199959192,1.3266,1.5244,1685.959961,1685.959961,3320530000,3616.47,15520.59
2013-07-31,0.0101677681748856,1.3282,1.5177,1685.72998,1685.72998,3847390000,3626.37,15499.54
2013-08-01,0.0100704934541792,1.3217,1.5145,1706.869995,1706.869995,3775170000,3675.74,15628.02
2013-08-02,0.0100969305331179,1.3268,1.5277,1709.670044,1709.670044,3136630000,3689.59,15658.36
2013-08-05,0.0101481631824639,1.3257,1.5347,1707.140015,1707.140015,2529300000,3692.95,15612.13
2013-08-06,0.0102197240674501,1.3296,1.5367,1697.369995,1697.369995,3141210000,3665.77,15518.74
2013-08-07,0.010339123242349,1.3329,1.5514,1690.910034,1690.910034,3010230000,3654.01,15470.67
2013-08-08,0.0104134124752681,1.3392,1.5555,1697.47998,1697.47998,3271660000,3669.12,15498.32
2013-08-09,0.0103906899418121,1.3338,1.5507,1691.420044,1691.420044,2957670000,3660.11,15425.51
2013-08-12,0.0103691414350891,1.3312,1.5475,1689.469971,1689.469971,2789160000,3669.95,15419.68
2013-08-13,0.0101978380583316,1.3247,1.5451,1694.160034,1694.160034,3035560000,3684.44,15451.01
2013-08-14,0.010188487009679,1.3256,1.5531,1685.390015,1685.390015,2871430000,3669.27,15337.66
2013-08-15,0.010223903486351,1.3263,1.5573,1661.319946,1661.319946,3426690000,3606.12,15112.19
2013-08-16,0.0102459016393442,1.3321,1.5621,1655.829956,1655.829956,3211450000,3602.78,15081.47
2013-08-19,0.0102103328568511,1.3348,1.5665,1646.060059,1646.060059,2904530000,3589.09,15010.74
2013-08-20,0.0102965403624382,1.3426,1.5678,1652.349976,1652.349976,2994090000,3613.59,15002.99
2013-08-21,0.0102396067990989,1.3368,1.5678,1642.800049,1642.800049,2932180000,3599.79,14897.55
2013-08-22,0.0101491931391454,1.3362,1.558,1656.959961,1656.959961,2537460000,3638.71,14963.74
2013-08-23,0.010145074566298,1.3392,1.5578,1663.5,1663.5,2582670000,3657.79,15010.51
2013-08-26,0.0101378751013787,1.3369,1.5568,1656.780029,1656.780029,2430670000,3657.57,14946.46
2013-08-27,0.0102774922918807,1.3387,1.5528,1630.47998,1630.47998,3219190000,3578.52,14776.13
2013-08-28,0.0102406554019457,1.3326,1.552,1634.959961,1634.959961,2784010000,3593.35,14824.51
2013-08-29,0.0101564086938858,1.3228,1.5488,1638.170044,1638.170044,2527550000,3620.30,14840.95
2013-08-30,0.0101812258195886,1.3196,1.5468,1632.969971,1632.969971,2734300000,3589.87,14810.31
2013-09-03,0.0100573267625465,1.3164,1.5544,1639.77002,1639.77002,3731610000,3612.61,14833.96
2013-09-04,0.0100391526955124,1.3212,1.5643,1653.079956,1653.079956,3312150000,3649.04,14930.87
2013-09-05,0.009992006394884,1.312,1.5593,1655.079956,1655.079956,2957110000,3658.78,14937.48
2013-09-06,0.0100969305331179,1.3166,1.5633,1655.170044,1655.170044,3123880000,3660.01,14922.5
2013-09-09,0.0100452034153691,1.326,1.5724,1671.709961,1671.709961,3102780000,3706.18,15063.12
2013-09-10,0.0099780482937537,1.326,1.5731,1683.98999,1683.98999,3691800000,3729.02,15191.06
2013-09-11,0.009992006394884,1.3301,1.5807,1689.130005,1689.130005,3135460000,3725.01,15326.6
2013-09-12,0.0100765820233776,1.3315,1.5819,1683.420044,1683.420044,3106290000,3715.97,15300.64
2013-09-13,0.0100623867981485,1.3276,1.5861,1687.98999,1687.98999,2736500000,3722.18,15376.06
2013-09-16,0.0101030511214386,1.335,1.5927,1697.599976,1697.599976,3079800000,3717.85,15494.78
2013-09-17,0.0100847115772488,1.3357,1.5901,1704.76001,1704.76001,2774240000,3745.70,15529.73
2013-09-18,0.0100969305331179,1.3351,1.5965,1725.52002,1725.52002,3989760000,3783.64,15676.94
2013-09-19,0.010067451927917,1.3527,1.6043,1722.339966,1722.339966,3740130000,3789.38,15636.55
2013-09-20,0.0100623867981485,1.3522,1.6021,1709.910034,1709.910034,5074030000,3774.73,15451.09
2013-09-23,0.0101255569056298,1.352,1.6066,1701.839966,1701.839966,3126950000,3765.29,15401.38
2013-09-24,0.0101255569056298,1.349,1.6006,1697.420044,1697.420044,3268930000,3768.25,15334.59
2013-09-25,0.0101399310484688,1.3536,1.608,1692.77002,1692.77002,3148730000,3761.10,15273.26
2013-09-26,0.0101061141990904,1.3484,1.6012,1698.670044,1698.670044,2813930000,3787.43,15328.3
2013-09-27,0.0101729399796541,1.3537,1.6135,1691.75,1691.75,2951700000,3781.59,15258.24
2013-09-30,0.0101739749720215,1.3535,1.6179,1681.550049,1681.550049,3308630000,3771.48,15129.67
2013-10-01,0.0101988781234064,1.3534,1.6208,1695.0,1695.0,3238690000,3817.98,15191.7
2013-10-02,0.0102711585866885,1.3592,1.6224,1693.869995,1693.869995,3148600000,3815.02,15133.14
2013-10-03,0.0103007828594973,1.3642,1.6169,1678.660034,1678.660034,3279650000,3774.34,14996.48
2013-10-04,0.0102880658436214,1.3582,1.6069,1690.5,1690.5,2880270000,3807.75,15072.58
2013-10-07,0.010307153164296,1.3569,1.6082,1676.119995,1676.119995,2678490000,3770.38,14936.24
2013-10-08,0.010315659170621,1.3582,1.6089,1655.449951,1655.449951,3569230000,3694.83,14776.53
2013-10-09,0.0102848914943947,1.3513,1.5943,1656.400024,1656.400024,3577840000,3677.78,14802.98
2013-10-10,0.0101947191354878,1.3535,1.5975,1692.560059,1692.560059,3362300000,3760.75,15126.07
2013-10-11,0.0101605364763259,1.3559,1.5945,1703.199951,1703.199951,2944670000,3791.87,15237.11
2013-10-14,,,,1710.140015,1710.140015,2580580000,3815.27,15301.26
2013-10-15,0.0101440454453235,1.3494,1.5974,1698.060059,1698.060059,3327740000,3794.01,15168.01
2013-10-16,0.0101112234580384,1.349,1.5904,1721.540039,1721.540039,3486180000,3839.43,15373.83
2013-10-17,0.0102197240674501,1.3664,1.6166,1733.150024,1733.150024,3453590000,3863.15,15371.65
2013-10-18,0.0102280863250485,1.3693,1.6184,1744.5,1744.5,3664890000,3914.28,15399.65
2013-10-21,0.0101895251681271,1.3672,1.6149,1744.660034,1744.660034,3052710000,3920.05,15392.2
2013-10-22,0.0101853738032185,1.3778,1.6221,1754.670044,1754.670044,3850840000,3929.57,15467.66
2013-10-23,0.0102796052631578,1.3786,1.6171,1746.380005,1746.380005,3713380000,3907.07,15413.33
2013-10-24,0.0102711585866885,1.381,1.6186,1752.069946,1752.069946,3671700000,3928.96,15509.21
2013-10-25,0.0102606197414323,1.3794,1.6158,1759.77002,1759.77002,3175720000,3943.36,15570.28
2013-10-28,0.0102354145342886,1.3786,1.6131,1762.109985,1762.109985,3282300000,3940.13,15568.93
2013-10-29,0.0101947191354878,1.377,1.6059,1771.949951,1771.949951,3358460000,3952.34,15680.35
2013-10-30,0.0101895251681271,1.3771,1.6078,1763.310059,1763.310059,3523040000,3930.62,15618.76
2013-10-31,0.0101936799184505,1.3594,1.6068,1756.540039,1756.540039,3826530000,3919.71,15545.75
2013-11-01,0.0101235067827495,1.3488,1.5922,1761.640015,1761.640015,3686290000,3922.04,15615.55
2013-11-04,0.0101399310484688,1.3516,1.595,1767.930054,1767.930054,3194870000,3936.59,15639.12
2013-11-05,0.0101419878296146,1.347,1.6044,1762.969971,1762.969971,3516680000,3939.86,15618.22
2013-11-06,0.0101419878296146,1.353,1.608,1770.48999,1770.48999,3322100000,3931.95,15746.88
2013-11-07,0.0101461038961038,1.339,1.6069,1747.150024,1747.150024,4143200000,3857.33,15593.98
2013-11-08,0.0100979501161264,1.3357,1.5995,1770.609985,1770.609985,3837170000,3919.23,15761.78
2013-11-11,,,,1771.890015,1771.890015,2534060000,3919.79,15783.1
2013-11-12,0.0100351229302558,1.3428,1.5916,1767.689941,1767.689941,3221030000,3919.92,15750.67
2013-11-13,0.0100694794079146,1.3456,1.6033,1782.0,1782.0,3327480000,3965.58,15821.63
2013-11-14,0.0100070049034324,1.3468,1.6077,1790.619995,1790.619995,3139060000,3972.74,15876.22
2013-11-15,0.0099830288509533,1.348,1.6107,1798.180054,1798.180054,3254820000,3985.97,15961.7
2013-11-18,0.0099960015993602,1.352,1.611,1791.530029,1791.530029,3168520000,3949.07,15976.02
2013-11-19,0.0099860195725983,1.3529,1.611,1787.869995,1787.869995,3224450000,3931.55,15967.03
2013-11-20,0.00999800039992,1.3451,1.615,1781.369995,1781.369995,3109140000,3921.27,15900.82
2013-11-21,0.0099058940069341,1.347,1.6155,1795.849976,1795.849976,3256630000,3969.15,16009.99
2013-11-22,0.009872642906506,1.3547,1.6211,1804.76001,1804.76001,3055140000,3991.65,16064.77
2013-11-25,0.0098328416912487,1.3502,1.6146,1802.47998,1802.47998,2998540000,3994.57,16072.54
2013-11-26,0.0098638784770171,1.3555,1.6187,1802.75,1802.75,3427120000,4017.75,16072.8
2013-11-27,0.009786651008025,1.3563,1.6267,1807.22998,1807.22998,2613590000,4044.75,16097.33
2013-11-29,0.009760858955588,1.3606,1.6373,1805.810059,1805.810059,1598300000,4059.89,16086.41
2013-12-02,0.0097049689440993,1.3552,1.6365,1800.900024,1800.900024,3095430000,4045.26,16008.77
2013-12-03,0.009769441187964,1.3604,1.6416,1795.150024,1795.150024,3475680000,4037.20,15914.62
2013-12-04,0.0097580015612802,1.3555,1.6352,1792.810059,1792.810059,3610540000,4038.00,15889.77
2013-12-05,0.0098212531919072,1.3664,1.6328,1785.030029,1785.030029,3336880000,4033.16,15821.51
2013-12-06,0.0097200622083981,1.369,1.6327,1805.089966,1805.089966,3150030000,4062.52,16020.2
2013-12-09,0.0096880449525285,1.3726,1.6403,1808.369995,1808.369995,3129500000,4068.75,16025.53
2013-12-10,0.0097276264591439,1.3765,1.6424,1802.619995,1802.619995,3117150000,4060.49,15973.13
2013-12-11,0.0097675327212346,1.3798,1.6389,1782.219971,1782.219971,3472240000,4003.81,15843.53
2013-12-12,0.0096983803704781,1.3752,1.6326,1775.5,1775.5,3306640000,3998.40,15739.43
2013-12-13,0.0096824167312161,1.3724,1.6294,1775.319946,1775.319946,3061070000,4000.98,15755.36
2013-12-16,0.00971722864639,1.3757,1.6311,1786.540039,1786.540039,3209890000,4029.52,15884.57
2013-12-17,0.0097437396472766,1.3748,1.6254,1781.0,1781.0,3270030000,4023.68,15875.26
2013-12-18,0.0096918007365768,1.3766,1.6388,1810.650024,1810.650024,4327770000,4070.06,16167.97
2013-12-19,0.0096006144393241,1.3666,1.6382,1809.599976,1809.599976,3497210000,4058.13,16179.08
2013-12-20,0.0096089170750456,1.3673,1.6355,1818.319946,1818.319946,5097700000,4104.74,16221.14
2013-12-23,0.009609840476648,1.3701,1.6356,1827.98999,1827.98999,2851540000,4148.90,16294.61
2013-12-24,0.0095914061001342,1.3676,1.6371,1833.319946,1833.319946,1307630000,4155.42,16357.55
2013-12-26,0.0095492742551566,1.369,1.6425,1842.02002,1842.02002,1982270000,4167.18,16479.88
2013-12-27,0.0095192765349833,1.3766,1.6491,1841.400024,1841.400024,2052920000,4156.59,16478.41
2013-12-30,0.0095238095238095,1.3816,1.6522,1841.069946,1841.069946,2293860000,4154.20,16504.29
2013-12-31,0.009501187648456,1.3779,1.6574,1848.359985,1848.359985,2312840000,4176.59,16576.66
2014-01-02,0.0095383441434566,1.367,1.6441,1831.97998,1831.97998,3080600000,4143.07,16441.35
2014-01-03,0.009573042312847,1.3606,1.6424,1831.369995,1831.369995,2774270000,4131.91,16469.99
2014-01-06,0.0095803793830235,1.3636,1.6412,1826.77002,1826.77002,3294850000,4113.68,16425.1
2014-01-07,0.0095657164721637,1.3618,1.6421,1837.880005,1837.880005,3511750000,4153.18,16530.94
2014-01-08,0.009535615523982,1.3586,1.6461,1837.48999,1837.48999,3652140000,4165.61,16462.74
2014-01-09,0.0095474508306282,1.3591,1.6459,1838.130005,1838.130005,3581150000,4156.19,16444.76
2014-01-10,0.009609840476648,1.3664,1.647,1842.369995,1842.369995,3335710000,4174.66,16437.05
2014-01-13,0.009679605072113,1.3647,1.6379,1819.199951,1819.199951,3591350000,4113.30,16257.94
2014-01-14,0.0096339113680154,1.3682,1.645,1838.880005,1838.880005,3353270000,4183.02,16373.86
2014-01-15,0.0095767094426355,1.3604,1.6375,1848.380005,1848.380005,3777800000,4214.88,16481.94
2014-01-16,0.0095858895705521,1.36,1.6335,1845.890015,1845.890015,3491310000,4218.69,16417.01
2014-01-17,0.0095858895705521,1.3554,1.6429,1838.699951,1838.699951,3626120000,4197.58,16458.56
2014-01-21,0.0096024582293067,1.356,1.6469,1843.800049,1843.800049,3782470000,4225.76,16414.44
2014-01-22,0.0095822154082023,1.3546,1.6571,1844.859985,1844.859985,3374170000,4243.00,16373.34
2014-01-23,0.009647853352629,1.368,1.6612,1828.459961,1828.459961,3972250000,4218.87,16197.35
2014-01-24,0.0097646714188067,1.368,1.6491,1790.290039,1790.290039,4618450000,4128.17,15879.11
2014-01-27,0.0097789947193428,1.3679,1.6588,1781.560059,1781.560059,4045200000,4083.61,15837.88
2014-01-28,0.0097276264591439,1.3662,1.6581,1792.5,1792.5,3437830000,4097.96,15928.56
2014-01-29,0.009784735812133,1.3663,1.6561,1774.199951,1774.199951,3964020000,4051.43,15738.79
2014-01-30,0.0097247884858504,1.3549,1.6487,1794.189941,1794.189941,3547510000,4123.13,15848.61
2014-01-31,0.0097770825185764,1.35,1.645,1782.589966,1782.589966,4059690000,4103.88,15698.85
2014-02-03,0.0098902185738304,1.3523,1.6307,1741.890015,1741.890015,4726040000,3996.96,15372.8
2014-02-04,0.0098405825624877,1.3507,1.63,1755.199951,1755.199951,4068410000,4031.52,15445.24
2014-02-05,0.0098638784770171,1.3519,1.6308,1751.640015,1751.640015,3984290000,4011.55,15440.23
2014-02-06,0.0098193244304791,1.3604,1.6345,1773.430054,1773.430054,3825410000,4057.12,15628.53
2014-02-07,0.0097732603596559,1.3614,1.6395,1797.02002,1797.02002,3775990000,4125.86,15794.08
2014-02-10,0.0097904836498923,1.3644,1.6419,1799.839966,1799.839966,3312160000,4148.17,15801.79
2014-02-11,0.0097437396472766,1.3654,1.6468,1819.75,1819.75,3699380000,4191.04,15994.77
2014-02-12,0.0097580015612802,1.3592,1.6578,1819.26001,1819.26001,3326380000,4201.29,15963.94
2014-02-13,0.009784735812133,1.3669,1.6643,1829.829956,1829.829956,3289510000,4240.67,16027.59
2014-02-14,0.0098212531919072,1.369,1.6736,1838.630005,1838.630005,3114750000,4244.03,16154.39
2014-02-18,0.0097742156191965,1.3758,1.6696,1840.76001,1840.76001,3421110000,4272.78,16130.4
2014-02-19,0.0097751710654936,1.3762,1.6718,1828.75,1828.75,3661570000,4237.95,16040.56
2014-02-20,0.0097732603596559,1.369,1.664,1839.780029,1839.780029,3404980000,4267.55,16133.23
2014-02-21,0.009736150326161,1.3722,1.663,1836.25,1836.25,3403880000,4263.41,16103.3
2014-02-24,0.0097618117922686,1.3744,1.6641,1847.609985,1847.609985,4014530000,4292.97,16207.14
2014-02-25,0.009784735812133,1.3749,1.6696,1845.119995,1845.119995,3515560000,4287.59,16179.66
2014-02-26,0.009769441187964,1.3668,1.6648,1845.160034,1845.160034,3716730000,4292.06,16198.41
2014-02-27,0.0097924010967489,1.3724,1.6693,1854.290039,1854.290039,3547460000,4318.93,16272.65
2014-02-28,0.0097962382445141,1.3806,1.675,1859.449951,1859.449951,3917450000,4308.12,16321.71
2014-03-03,0.0098658247829518,1.3763,1.6712,1845.72998,1845.72998,3428220000,4277.30,16168.03
2014-03-04,0.009786651008025,1.3731,1.6665,1873.910034,1873.910034,3765770000,4351.97,16395.88
2014-03-05,0.0097732603596559,1.3734,1.6729,1873.810059,1873.810059,3392990000,4357.97,16360.18
2014-03-06,0.0097059108997379,1.3848,1.6743,1877.030029,1877.030029,3360450000,4352.13,16421.89
2014-03-07,0.0096730508802476,1.3868,1.6725,1878.040039,1878.040039,3564740000,4336.22,16452.72
2014-03-10,0.0096871064613,1.388,1.6633,1877.170044,1877.170044,3021350000,4334.45,16418.68
2014-03-11,0.0096918007365768,1.3867,1.6628,1867.630005,1867.630005,3392400000,4307.19,16351.25
2014-03-12,0.0097333073778469,1.3904,1.6605,1868.199951,1868.199951,3270860000,4323.33,16340.08
2014-03-13,0.0097924010967489,1.3927,1.6677,1846.339966,1846.339966,3670990000,4260.42,16108.89
2014-03-14,0.0098561009264734,1.3924,1.663,1841.130005,1841.130005,3285460000,4245.40,16065.67
2014-03-17,0.0098405825624877,1.3927,1.6645,1858.829956,1858.829956,2860490000,4279.95,16247.22
2014-03-18,0.0098648515339844,1.3913,1.6574,1872.25,1872.25,2930190000,4333.31,16336.19
2014-03-19,0.0098483356312783,1.391,1.6629,1860.77002,1860.77002,3289210000,4307.60,16222.17
2014-03-20,0.0097665787674577,1.3784,1.6511,1872.01001,1872.01001,3327540000,4319.29,16331.05
2014-03-21,0.0097675327212346,1.3783,1.6498,1866.52002,1866.52002,5270710000,4276.79,16302.77
2014-03-24,0.0097837784952548,1.3784,1.6491,1857.439941,1857.439941,3409000000,4226.39,16276.69
2014-03-25,0.0097732603596559,1.3777,1.6507,1865.619995,1865.619995,3200560000,4234.27,16367.88
2014-03-26,0.0097751710654936,1.3786,1.6566,1852.560059,1852.560059,3480850000,4173.58,16268.99
2014-03-27,0.009794319294809,1.3752,1.6627,1849.040039,1849.040039,3733430000,4151.23,16264.23
2014-03-28,0.0097162844928099,1.3753,1.6637,1857.619995,1857.619995,2955520000,4155.76,16323.06
2014-03-31,0.0097106234220236,1.3777,1.6675,1872.339966,1872.339966,3274300000,4198.99,16457.66
2014-04-01,0.0096599690880989,1.3804,1.6639,1885.52002,1885.52002,3336190000,4268.04,16532.61
2014-04-02,0.0096320554806395,1.3761,1.6634,1890.900024,1890.900024,3131660000,4276.46,16573.0
2014-04-03,0.009620935154897,1.3708,1.6583,1888.77002,1888.77002,3055600000,4237.74,16572.55
2014-04-04,0.0096721152916142,1.3704,1.6594,1865.089966,1865.089966,3583750000,4127.73,16412.71
2014-04-07,0.0097049689440993,1.3745,1.6616,1845.040039,1845.040039,3801540000,4079.75,16245.87
2014-04-08,0.0097924010967489,1.3802,1.6743,1851.959961,1851.959961,3721450000,4112.99,16256.14
2014-04-09,0.0098183603338242,1.3816,1.6751,1872.180054,1872.180054,3308650000,4183.90,16437.18
2014-04-10,0.0098590160701961,1.3892,1.6781,1833.079956,1833.079956,3758780000,4054.11,16170.22
2014-04-11,0.0098463962189838,1.3898,1.6736,1815.689941,1815.689941,3743460000,3999.73,16026.75
2014-04-14,0.009822217856792,1.3824,1.6741,1830.609985,1830.609985,3111540000,4022.69,16173.24
2014-04-15,0.0098425196850393,1.3806,1.6725,1842.97998,1842.97998,3736440000,4034.16,16262.56
2014-04-16,0.0097751710654936,1.382,1.6794,1862.310059,1862.310059,3155080000,4086.23,16424.85
2014-04-17,0.0097828213656818,1.3832,1.6809,1864.849976,1864.849976,3341430000,4095.52,16408.54
2014-04-21,0.0097503900156006,1.379,1.6792,1871.890015,1871.890015,2642500000,4121.55,16449.25
2014-04-22,0.0097465886939571,1.3804,1.6833,1879.550049,1879.550049,3215440000,4161.46,16514.37
2014-04-23,0.0097789947193428,1.3814,1.6768,1875.390015,1875.390015,3085720000,4126.97,16501.65
2014-04-24,0.0097713504006253,1.3828,1.6797,1878.609985,1878.609985,3191830000,4148.34,16501.65
2014-04-25,0.0097924010967489,1.3838,1.681,1863.400024,1863.400024,3213020000,4075.56,16361.46
2014-04-28,0.0097599063048994,1.3844,1.6812,1869.430054,1869.430054,4034680000,4074.40,16448.74
2014-04-29,0.009749439407234,1.3808,1.6829,1878.329956,1878.329956,3647820000,4103.54,16535.37
2014-04-30,0.0097904836498923,1.387,1.6883,1883.949951,1883.949951,3779230000,4114.56,16580.84
2014-05-01,0.0097751710654936,1.3867,1.69,1883.680054,1883.680054,3416740000,4127.45,16558.87
2014-05-02,0.0097713504006253,1.3864,1.6865,1881.140015,1881.140015,3159560000,4123.90,16512.89
2014-05-05,0.009798157946306,1.3884,1.687,1884.660034,1884.660034,2733730000,4138.06,16530.55
2014-05-06,0.0098454267992517,1.3924,1.6976,1867.719971,1867.719971,3327260000,4080.76,16401.02
2014-05-07,0.0098309083759339,1.3917,1.6964,1878.209961,1878.209961,3632950000,4067.67,16518.54
2014-05-08,0.009836710603974,1.3864,1.6944,1875.630005,1875.630005,3393420000,4051.50,16550.97
2014-05-09,0.0098289758207194,1.3763,1.6849,1878.47998,1878.47998,3025020000,4071.87,16583.34
2014-05-12,0.009794319294809,1.376,1.6871,1896.650024,1896.650024,3005740000,4143.86,16695.47
2014-05-13,0.009784735812133,1.3711,1.6838,1897.449951,1897.449951,2915680000,4130.17,16715.44
2014-05-14,0.0098280098280098,1.3718,1.6784,1888.530029,1888.530029,2822060000,4100.63,16613.97
2014-05-15,0.0098580441640378,1.3712,1.6791,1870.849976,1870.849976,3552640000,4069.29,16446.81
2014-05-16,0.0098522167487684,1.3708,1.6827,1877.859985,1877.859985,3173650000,4090.59,16491.31
2014-05-19,0.009875567845151,1.3716,1.6822,1885.079956,1885.079956,2664250000,4125.82,16511.86
2014-05-20,0.009875567845151,1.3702,1.6847,1872.829956,1872.829956,3007700000,4096.89,16374.31
2014-05-21,0.0098580441640378,1.3657,1.6869,1888.030029,1888.030029,2777140000,4131.54,16533.06
2014-05-22,0.0098270440251572,1.3652,1.6859,1892.48999,1892.48999,2759800000,4154.34,16543.08
2014-05-23,0.0098154691794267,1.3628,1.6822,1900.530029,1900.530029,2396280000,4185.81,16606.27
2014-05-27,0.0097904836498923,1.3618,1.68,1911.910034,1911.910034,2911020000,4237.07,16675.5
2014-05-28,0.0098251129887993,1.3596,1.6709,1909.780029,1909.780029,2976450000,4225.07,16633.18
2014-05-29,0.0098444575703878,1.3608,1.6719,1920.030029,1920.030029,2709050000,4247.95,16698.74
2014-05-30,0.0098260784121057,1.364,1.6764,1923.569946,1923.569946,3263490000,4242.62,16717.17
2014-06-02,0.0097751710654936,1.3606,1.6756,1924.969971,1924.969971,2509020000,4237.20,16743.63
2014-06-03,0.0097637180238234,1.3624,1.6753,1924.23999,1924.23999,2867180000,4234.08,16722.34
2014-06-04,0.0097380465478624,1.3619,1.6747,1927.880005,1927.880005,2793920000,4251.64,16737.53
2014-06-05,0.0097618117922686,1.3618,1.6796,1940.459961,1940.459961,3113270000,4296.23,16836.11
2014-06-06,0.0097560975609756,1.3639,1.6794,1949.439941,1949.439941,2864300000,4321.40,16924.28
2014-06-09,0.0097541943035505,1.3589,1.6798,1951.27002,1951.27002,2812180000,4336.24,16943.1
2014-06-10,0.0097684868613851,1.3543,1.6753,1950.790039,1950.790039,2702360000,4338.00,16945.92
2014-06-11,0.0098096919756719,1.3532,1.6795,1943.890015,1943.890015,2710620000,4331.93,16843.88
2014-06-12,0.0098202887164882,1.3556,1.6853,1930.109985,1930.109985,3040480000,4297.63,16734.19
2014-06-13,0.009798157946306,1.3522,1.6953,1936.160034,1936.160034,2598230000,4310.65,16775.74
2014-06-16,0.0098212531919072,1.3578,1.6988,1937.780029,1937.780029,2926130000,4321.11,16781.01
2014-06-17,0.009786651008025,1.3543,1.6965,1941.98999,1941.98999,2971260000,4337.23,16808.49
2014-06-18,0.0097885669537979,1.3567,1.6951,1956.97998,1956.97998,3065220000,4362.84,16906.62
2014-06-19,0.0098193244304791,1.362,1.7046,1959.47998,1959.47998,2952150000,4359.33,16921.46
2014-06-20,0.0097904836498923,1.3586,1.7014,1962.869995,1962.869995,4336240000,4368.04,16947.08
2014-06-23,0.0098135426889106,1.3593,1.701,1962.609985,1962.609985,2717630000,4368.68,16937.26
2014-06-24,0.0097914422794477,1.3588,1.6971,1949.97998,1949.97998,3089700000,4350.36,16818.13
2014-06-25,0.0098280098280098,1.3638,1.6986,1959.530029,1959.530029,3106710000,4379.76,16867.51
2014-06-26,0.009836710603974,1.361,1.7018,1957.219971,1957.219971,2778840000,4379.05,16846.13
2014-06-27,0.0098629056119932,1.3631,1.7016,1960.959961,1960.959961,4290590000,4397.93,16851.84
2014-06-30,0.0098736176935229,1.369,1.7105,1960.22998,1960.22998,3037350000,4408.18,16826.6
2014-07-01,0.0098512461826421,1.3681,1.7147,1973.319946,1973.319946,3188240000,4458.65,16956.07
2014-07-02,0.0098270440251572,1.3656,1.7165,1974.619995,1974.619995,2851480000,4457.73,16976.24
2014-07-03,0.0097856933163714,1.361,1.7152,1985.439941,1985.439941,1998090000,4485.93,17068.26
2014-07-07,0.0098193244304791,1.3604,1.7128,1977.650024,1977.650024,2681260000,4451.53,17024.21
2014-07-08,0.0098493056239535,1.3614,1.7127,1963.709961,1963.709961,3302430000,4391.46,16906.62
2014-07-09,0.0098328416912487,1.363,1.713,1972.829956,1972.829956,2858800000,4419.03,16985.61
2014-07-10,0.009875567845151,1.36,1.7122,1964.680054,1964.680054,3165690000,4396.20,16915.07
2014-07-11,0.0098687456824237,1.3598,1.7108,1967.569946,1967.569946,2684630000,4415.49,16943.81
