,DATE,DEXUSEU,DEXUSUK,DEXJPUS
10455,1985-11-11,,.,.
10456,1985-11-12,,1.4110,205.85
10457,1985-11-13,,1.4235,204.00
10458,1985-11-14,,1.4273,203.35
10459,1985-11-15,,1.4217,204.30
10460,1985-11-18,,1.4255,203.45
10461,1985-11-19,,1.4345,203.00
10462,1985-11-20,,1.4340,203.45
10463,1985-11-21,,1.4415,202.10
10464,1985-11-22,,1.4550,201.35
10465,1985-11-25,,1.4628,200.80
10466,1985-11-26,,1.4705,201.00
10467,1985-11-27,,1.4738,201.05
10468,1985-11-28,,.,.
10469,1985-11-29,,1.4890,202.10
10470,1985-12-02,,1.4875,204.03
10471,1985-12-03,,1.4790,204.75
10472,1985-12-04,,1.4860,202.65
10473,1985-12-05,,1.4795,203.00
10474,1985-12-06,,1.4785,203.40
10475,1985-12-09,,1.4575,203.50
10476,1985-12-10,,1.4350,203.60
10477,1985-12-11,,1.4150,203.90
10478,1985-12-12,,1.4395,202.05
10479,1985-12-13,,1.4365,202.80
10480,1985-12-16,,1.4375,202.60
10481,1985-12-17,,1.4370,201.95
10482,1985-12-18,,1.4195,203.15
10483,1985-12-19,,1.4210,202.97
10484,1985-12-20,,1.4250,202.70
10485,1985-12-23,,1.4290,202.45
10486,1985-12-24,,1.4270,202.75
10487,1985-12-25,,.,.
10488,1985-12-26,,1.4290,202.80
10489,1985-12-27,,1.4360,202.20
10490,1985-12-30,,1.4390,201.05
10491,1985-12-31,,1.4450,200.25
10492,1986-01-01,,.,.
10493,1986-01-02,,1.4505,199.15
10494,1986-01-03,,1.4380,202.53
10495,1986-01-06,,1.4355,201.90
10496,1986-01-07,,1.4395,201.70
10497,1986-01-08,,1.4433,202.10
10498,1986-01-09,,1.4500,202.10
10499,1986-01-10,,1.4545,202.35
10500,1986-01-13,,1.4420,202.70
10501,1986-01-14,,1.4398,202.60
10502,1986-01-15,,1.4420,202.50
10503,1986-01-16,,1.4380,202.55
10504,1986-01-17,,1.4367,202.52
10505,1986-01-20,,.,.
10506,1986-01-21,,1.4075,202.35
10507,1986-01-22,,1.3943,201.70
10508,1986-01-23,,1.3835,202.05
10509,1986-01-24,,1.3940,196.05
10510,1986-01-27,,1.3915,195.75
10511,1986-01-28,,1.4080,195.65
10512,1986-01-29,,1.4025,194.10
10513,1986-01-30,,1.4090,193.05
10514,1986-01-31,,1.4120,192.30
10515,1986-02-03,,1.3860,191.55
10516,1986-02-04,,1.3770,192.05
10517,1986-02-05,,1.3905,190.65
10518,1986-02-06,,1.3975,190.48
10519,1986-02-07,,1.3990,191.35
10520,1986-02-10,,1.4085,188.15
10521,1986-02-11,,1.4120,187.45
10522,1986-02-12,,1.4095,186.72
10523,1986-02-13,,1.4175,182.30
10524,1986-02-14,,1.4183,182.00
10525,1986-02-17,,.,.
10526,1986-02-18,,1.4283,181.05
10527,1986-02-19,,1.4500,179.40
10528,1986-02-20,,1.4515,181.10
10529,1986-02-21,,1.4465,182.98
10530,1986-02-24,,1.4630,182.15
10531,1986-02-25,,1.4920,180.95
10532,1986-02-26,,1.4890,181.15
10533,1986-02-27,,1.4815,180.15
10534,1986-02-28,,1.4460,180.55
10535,1986-03-03,,1.4415,179.65
10536,1986-03-04,,1.4630,179.00
10537,1986-03-05,,1.4510,181.45
10538,1986-03-06,,1.4575,179.30
10539,1986-03-07,,1.4525,179.45
10540,1986-03-10,,1.4430,180.70
10541,1986-03-11,,1.4555,179.90
10542,1986-03-12,,1.4670,180.20
10543,1986-03-13,,1.4593,179.90
10544,1986-03-14,,1.4610,177.15
10545,1986-03-17,,1.4640,175.73
10546,1986-03-18,,1.4767,175.00
10547,1986-03-19,,1.4790,177.10
10548,1986-03-20,,1.4875,176.37
10549,1986-03-21,,1.5015,175.80
10550,1986-03-24,,1.4875,178.90
10551,1986-03-25,,1.4618,180.20
10552,1986-03-26,,1.4750,179.80
10553,1986-03-27,,1.4837,179.52
10554,1986-03-28,,1.4740,179.85
10555,1986-03-31,,1.4735,177.60
10556,1986-04-01,,1.4710,178.15
10557,1986-04-02,,1.4645,179.50
10558,1986-04-03,,1.4595,179.90
10559,1986-04-04,,1.4510,180.35
10560,1986-04-07,,1.4555,182.85
10561,1986-04-08,,1.4605,180.05
10562,1986-04-09,,1.4610,180.05
10563,1986-04-10,,1.4615,178.80
10564,1986-04-11,,1.4760,178.35
10565,1986-04-14,,1.4822,179.12
10566,1986-04-15,,1.4800,178.25
10567,1986-04-16,,1.5065,176.50
10568,1986-04-17,,1.5285,175.15
10569,1986-04-18,,1.5180,173.80
10570,1986-04-21,,1.5112,172.00
10571,1986-04-22,,1.5215,170.15
10572,1986-04-23,,1.5235,169.35
10573,1986-04-24,,1.5338,169.00
10574,1986-04-25,,1.5440,168.10
10575,1986-04-28,,1.5550,167.15
10576,1986-04-29,,1.5520,167.85
10577,1986-04-30,,1.5510,167.60
10578,1986-05-01,,1.5292,169.65
10579,1986-05-02,,1.5220,169.90
10580,1986-05-05,,1.5410,165.62
10581,1986-05-06,,1.5340,166.25
10582,1986-05-07,,1.5415,165.10
10583,1986-05-08,,1.5430,163.62
10584,1986-05-09,,1.5425,162.35
10585,1986-05-12,,1.5460,161.15
10586,1986-05-13,,1.5348,163.00
10587,1986-05-14,,1.5395,163.30
10588,1986-05-15,,1.5350,163.60
10589,1986-05-16,,1.5255,165.40
10590,1986-05-19,,1.5177,168.15
10591,1986-05-20,,1.5182,168.60
10592,1986-05-21,,1.5165,168.77
10593,1986-05-22,,1.4928,169.30
10594,1986-05-23,,1.4940,169.60
10595,1986-05-26,,.,.
10596,1986-05-27,,1.5055,169.20
10597,1986-05-28,,1.5020,169.00
10598,1986-05-29,,1.4910,171.60
10599,1986-05-30,,1.4723,174.50
10600,1986-06-02,,1.4740,174.90
10601,1986-06-03,,1.4930,171.60
10602,1986-06-04,,1.4835,171.53
10603,1986-06-05,,1.4955,168.90
10604,1986-06-06,,1.5045,167.70
10605,1986-06-09,,1.4980,167.87
10606,1986-06-10,,1.5165,166.90
10607,1986-06-11,,1.5270,166.35
10608,1986-06-12,,1.5230,165.85
10609,1986-06-13,,1.5235,165.25
10610,1986-06-16,,1.5230,165.50
10611,1986-06-17,,1.5015,167.80
10612,1986-06-18,,1.5000,167.65
10613,1986-06-19,,1.5035,166.88
10614,1986-06-20,,1.4990,167.70
10615,1986-06-23,,1.4995,167.90
10616,1986-06-24,,1.5165,166.65
10617,1986-06-25,,1.5165,166.10
10618,1986-06-26,,1.5195,166.10
10619,1986-06-27,,1.5290,165.45
10620,1986-06-30,,1.5320,163.80
10621,1986-07-01,,1.5495,162.70
10622,1986-07-02,,1.5370,163.35
10623,1986-07-03,,1.5455,161.40
10624,1986-07-04,,.,.
10625,1986-07-07,,1.5342,160.70
10626,1986-07-08,,1.5310,161.00
10627,1986-07-09,,1.5240,161.08
10628,1986-07-10,,1.5155,160.50
10629,1986-07-11,,1.5040,161.35
10630,1986-07-14,,1.4805,160.25
10631,1986-07-15,,1.4940,159.50
10632,1986-07-16,,1.5140,158.40
10633,1986-07-17,,1.5150,157.35
10634,1986-07-18,,1.5045,156.45
10635,1986-07-21,,1.4990,155.05
10636,1986-07-22,,1.4900,156.80
10637,1986-07-23,,1.4920,157.45
10638,1986-07-24,,1.4935,156.70
10639,1986-07-25,,1.4825,157.70
10640,1986-07-28,,1.4805,155.95
10641,1986-07-29,,1.4880,155.70
10642,1986-07-30,,1.4895,156.10
10643,1986-07-31,,1.4915,153.85
10644,1986-08-01,,1.4850,153.85
10645,1986-08-04,,1.4700,154.00
10646,1986-08-05,,1.4850,154.95
10647,1986-08-06,,1.4790,154.40
10648,1986-08-07,,1.4765,153.80
10649,1986-08-08,,1.4730,154.15
10650,1986-08-11,,1.4857,153.77
10651,1986-08-12,,1.4845,154.70
10652,1986-08-13,,1.4860,154.30
10653,1986-08-14,,1.4930,153.73
10654,1986-08-15,,1.4940,154.20
10655,1986-08-18,,1.4930,154.20
10656,1986-08-19,,1.5015,153.50
10657,1986-08-20,,1.5040,153.40
10658,1986-08-21,,1.4981,153.25
10659,1986-08-22,,1.4865,153.45
10660,1986-08-25,,1.4778,153.84
10661,1986-08-26,,1.4835,154.95
10662,1986-08-27,,1.4840,154.68
10663,1986-08-28,,1.4805,156.05
10664,1986-08-29,,1.4880,154.55
10665,1986-09-01,,.,.
10666,1986-09-02,,1.4892,154.25
10667,1986-09-03,,1.4995,154.70
10668,1986-09-04,,1.5040,154.90
10669,1986-09-05,,1.4950,155.40
10670,1986-09-08,,1.4865,156.15
10671,1986-09-09,,1.4840,155.70
10672,1986-09-10,,1.4815,154.80
10673,1986-09-11,,1.4695,156.40
10674,1986-09-12,,1.4760,155.35
10675,1986-09-15,,1.4808,155.18
10676,1986-09-16,,1.4755,156.35
10677,1986-09-17,,1.4750,154.80
10678,1986-09-18,,1.4720,153.65
10679,1986-09-19,,1.4755,152.00
10680,1986-09-22,,1.4560,153.60
10681,1986-09-23,,1.4487,154.66
10682,1986-09-24,,1.4465,154.57
10683,1986-09-25,,1.4345,154.55
10684,1986-09-26,,1.4365,154.35
10685,1986-09-29,,1.4330,153.65
10686,1986-09-30,,1.4468,154.35
10687,1986-10-01,,1.4440,154.15
10688,1986-10-02,,1.4340,153.92
10689,1986-10-03,,1.4425,154.17
10690,1986-10-06,,1.4385,154.06
10691,1986-10-07,,1.4320,154.07
10692,1986-10-08,,1.4202,154.35
10693,1986-10-09,,1.4215,154.95
10694,1986-10-10,,1.4335,154.45
10695,1986-10-13,,.,.
10696,1986-10-14,,1.4370,153.97
10697,1986-10-15,,1.4395,154.20
10698,1986-10-16,,1.4375,154.20
10699,1986-10-17,,1.4315,154.23
10700,1986-10-20,,1.4298,154.75
10701,1986-10-21,,1.4360,155.16
10702,1986-10-22,,1.4310,155.80
10703,1986-10-23,,1.4240,158.13
10704,1986-10-24,,1.4125,161.35
10705,1986-10-27,,1.4065,160.70
10706,1986-10-28,,1.4155,160.10
10707,1986-10-29,,1.4115,160.50
10708,1986-10-30,,1.3973,161.78
10709,1986-10-31,,1.4055,163.40
10710,1986-11-03,,1.4113,164.00
10711,1986-11-04,,1.4148,163.92
10712,1986-11-05,,1.4230,164.50
10713,1986-11-06,,1.4310,163.30
10714,1986-11-07,,1.4258,163.20
10715,1986-11-10,,1.4354,162.85
10716,1986-11-11,,.,.
10717,1986-11-12,,1.4265,160.62
10718,1986-11-13,,1.4245,160.90
10719,1986-11-14,,1.4303,161.45
10720,1986-11-17,,1.4280,162.82
10721,1986-11-18,,1.4225,162.80
10722,1986-11-19,,1.4180,162.40
10723,1986-11-20,,1.4107,162.75
10724,1986-11-21,,1.4230,164.05
10725,1986-11-24,,1.4165,164.18
10726,1986-11-25,,1.4222,162.55
10727,1986-11-26,,1.4315,162.95
10728,1986-11-27,,.,.
10729,1986-11-28,,1.4335,162.05
10730,1986-12-01,,1.4375,162.25
10731,1986-12-02,,1.4343,162.00
10732,1986-12-03,,1.4320,162.26
10733,1986-12-04,,1.4290,162.77
10734,1986-12-05,,1.4285,162.42
10735,1986-12-08,,1.4195,162.40
10736,1986-12-09,,1.4235,162.60
10737,1986-12-10,,1.4252,162.75
10738,1986-12-11,,1.4230,162.70
10739,1986-12-12,,1.4273,163.05
10740,1986-12-15,,1.4320,163.25
10741,1986-12-16,,1.4295,163.95
10742,1986-12-17,,1.4298,163.65
10743,1986-12-18,,1.4307,163.00
10744,1986-12-19,,1.4325,162.20
10745,1986-12-22,,1.4415,162.75
10746,1986-12-23,,1.4525,162.70
10747,1986-12-24,,1.4585,161.45
10748,1986-12-25,,.,.
10749,1986-12-26,,1.4580,159.75
10750,1986-12-29,,1.4683,159.05
10751,1986-12-30,,1.4685,159.90
10752,1986-12-31,,1.4825,158.30
10753,1987-01-01,,.,.
10754,1987-01-02,,1.4900,158.25
10755,1987-01-05,,1.4728,159.40
10756,1987-01-06,,1.4762,158.78
10757,1987-01-07,,1.4705,158.05
10758,1987-01-08,,1.4750,158.23
10759,1987-01-09,,1.4780,158.20
10760,1987-01-12,,1.4918,156.77
10761,1987-01-13,,1.4903,155.75
10762,1987-01-14,,1.5055,152.80
10763,1987-01-15,,1.5042,153.55
10764,1987-01-16,,1.5155,153.40
10765,1987-01-19,,.,.
10766,1987-01-20,,1.5200,152.68
10767,1987-01-21,,1.5170,153.95
10768,1987-01-22,,1.5320,151.90
10769,1987-01-23,,1.5205,153.08
10770,1987-01-26,,1.5270,152.65
10771,1987-01-27,,1.5357,151.65
10772,1987-01-28,,1.5360,151.75
10773,1987-01-29,,1.5368,152.10
10774,1987-01-30,,1.5140,153.65
10775,1987-02-02,,1.5241,152.57
10776,1987-02-03,,1.5275,152.50
10777,1987-02-04,,1.5228,152.80
10778,1987-02-05,,1.5150,153.63
10779,1987-02-06,,1.5065,154.45
10780,1987-02-09,,1.5190,152.55
10781,1987-02-10,,1.5350,152.40
10782,1987-02-11,,1.5230,153.70
10783,1987-02-12,,1.5190,154.10
10784,1987-02-13,,1.5200,153.70
10785,1987-02-16,,.,.
10786,1987-02-17,,1.5305,153.22
10787,1987-02-18,,1.5312,153.85
10788,1987-02-19,,1.5260,154.13
10789,1987-02-20,,1.5283,153.65
10790,1987-02-23,,1.5420,153.68
10791,1987-02-24,,1.5395,153.78
10792,1987-02-25,,1.5370,153.60
10793,1987-02-26,,1.5395,153.15
10794,1987-02-27,,1.5460,153.27
10795,1987-03-02,,1.5638,153.50
10796,1987-03-03,,1.5600,153.65
10797,1987-03-04,,1.5642,153.71
10798,1987-03-05,,1.5778,153.20
10799,1987-03-06,,1.5890,153.47
10800,1987-03-09,,1.5880,153.80
10801,1987-03-10,,1.5842,153.65
10802,1987-03-11,,1.5910,153.82
10803,1987-03-12,,1.5885,153.63
10804,1987-03-13,,1.5750,152.65
10805,1987-03-16,,1.5830,151.65
10806,1987-03-17,,1.5975,151.95
10807,1987-03-18,,1.6058,151.95
10808,1987-03-19,,1.6033,151.48
10809,1987-03-20,,1.6022,151.70
10810,1987-03-23,,1.6170,150.25
10811,1987-03-24,,1.6100,149.32
10812,1987-03-25,,1.6058,149.15
10813,1987-03-26,,1.6060,149.20
10814,1987-03-27,,1.6030,147.72
10815,1987-03-30,,1.6075,146.40
10816,1987-03-31,,1.6070,145.68
10817,1987-04-01,,1.6020,146.82
10818,1987-04-02,,1.6070,146.50
10819,1987-04-03,,1.6095,146.20
10820,1987-04-06,,1.6170,146.10
10821,1987-04-07,,1.6183,145.35
10822,1987-04-08,,1.6128,146.60
10823,1987-04-09,,1.6177,144.70
10824,1987-04-10,,1.6250,142.55
10825,1987-04-13,,1.6235,142.65
10826,1987-04-14,,1.6330,141.13
10827,1987-04-15,,1.6330,141.75
10828,1987-04-16,,1.6310,143.00
10829,1987-04-17,,1.6300,143.20
10830,1987-04-20,,1.6317,142.40
10831,1987-04-21,,1.6332,142.35
10832,1987-04-22,,1.6275,142.35
10833,1987-04-23,,1.6370,141.20
10834,1987-04-24,,1.6570,139.75
10835,1987-04-27,,1.6675,138.40
10836,1987-04-28,,1.6545,139.90
10837,1987-04-29,,1.6597,140.20
10838,1987-04-30,,1.6605,140.67
10839,1987-05-01,,1.6685,140.35
10840,1987-05-04,,1.6800,139.10
10841,1987-05-05,,1.6885,138.67
10842,1987-05-06,,1.6843,139.20
10843,1987-05-07,,1.6790,139.40
10844,1987-05-08,,1.6745,139.60
10845,1987-05-11,,1.6580,139.50
10846,1987-05-12,,1.6692,139.60
10847,1987-05-13,,1.6715,139.76
10848,1987-05-14,,1.6778,139.50
10849,1987-05-15,,1.6783,139.80
10850,1987-05-18,,1.6838,139.95
10851,1987-05-19,,1.6825,140.00
10852,1987-05-20,,1.6830,139.78
10853,1987-05-21,,1.6790,140.45
10854,1987-05-22,,1.6730,140.60
10855,1987-05-25,,.,.
10856,1987-05-26,,1.6340,143.30
10857,1987-05-27,,1.6130,143.52
10858,1987-05-28,,1.6255,143.40
10859,1987-05-29,,1.6295,144.10
10860,1987-06-01,,1.6242,145.45
10861,1987-06-02,,1.6435,142.25
10862,1987-06-03,,1.6430,142.80
10863,1987-06-04,,1.6232,144.30
10864,1987-06-05,,1.6310,143.80
10865,1987-06-08,,1.6385,143.45
10866,1987-06-09,,1.6610,142.50
10867,1987-06-10,,1.6585,142.45
10868,1987-06-11,,1.6613,142.55
10869,1987-06-12,,1.6520,143.85
10870,1987-06-15,,1.6320,144.80
10871,1987-06-16,,1.6340,144.45
10872,1987-06-17,,1.6342,144.65
10873,1987-06-18,,1.6298,144.60
10874,1987-06-19,,1.6160,145.05
10875,1987-06-22,,1.5950,145.90
10876,1987-06-23,,1.5990,146.03
10877,1987-06-24,,1.6220,145.08
10878,1987-06-25,,1.6121,146.33
10879,1987-06-26,,1.6105,146.30
10880,1987-06-29,,1.6008,146.70
10881,1987-06-30,,1.6128,146.80
10882,1987-07-01,,1.6155,146.85
10883,1987-07-02,,1.6155,147.30
10884,1987-07-03,,1.6100,148.82
10885,1987-07-06,,1.6185,149.13
10886,1987-07-07,,1.6200,149.70
10887,1987-07-08,,1.6178,150.57
10888,1987-07-09,,1.6175,149.98
10889,1987-07-10,,1.6135,150.65
10890,1987-07-13,,1.6175,150.98
10891,1987-07-14,,1.6108,151.08
10892,1987-07-15,,1.6315,148.65
10893,1987-07-16,,1.6305,150.55
10894,1987-07-17,,1.6075,152.76
10895,1987-07-20,,1.6018,152.85
10896,1987-07-21,,1.5955,152.66
10897,1987-07-22,,1.5950,152.34
10898,1987-07-23,,1.6037,150.78
10899,1987-07-24,,1.6030,149.95
10900,1987-07-27,,1.5975,150.45
10901,1987-07-28,,1.5985,150.38
10902,1987-07-29,,1.6000,150.78
10903,1987-07-30,,1.5940,149.65
10904,1987-07-31,,1.5910,149.90
10905,1987-08-03,,1.5835,150.50
10906,1987-08-04,,1.5700,152.10
10907,1987-08-05,,1.5783,150.75
10908,1987-08-06,,1.5760,151.45
10909,1987-08-07,,1.5667,151.57
10910,1987-08-10,,1.5667,151.12
10911,1987-08-11,,1.5697,151.77
10912,1987-08-12,,1.5790,151.25
10913,1987-08-13,,1.5797,151.45
10914,1987-08-14,,1.5890,150.00
10915,1987-08-17,,1.5908,149.92
10916,1987-08-18,,1.6170,146.07
10917,1987-08-19,,1.6150,145.10
10918,1987-08-20,,1.6220,144.15
10919,1987-08-21,,1.6290,142.75
10920,1987-08-24,,1.6300,142.00
10921,1987-08-25,,1.6182,143.22
10922,1987-08-26,,1.6165,143.05
10923,1987-08-27,,1.6290,142.05
10924,1987-08-28,,1.6325,142.00
10925,1987-08-31,,1.6328,141.75
10926,1987-09-01,,1.6401,141.83
10927,1987-09-02,,1.6497,141.03
10928,1987-09-03,,1.6570,141.03
10929,1987-09-04,,1.6538,141.75
10930,1987-09-07,,.,.
10931,1987-09-08,,1.6595,141.75
10932,1987-09-09,,1.6510,141.60
10933,1987-09-10,,1.6447,142.57
10934,1987-09-11,,1.6500,142.80
10935,1987-09-14,,1.6370,144.50
10936,1987-09-15,,1.6423,144.05
10937,1987-09-16,,1.6452,144.36
10938,1987-09-17,,1.6462,143.40
10939,1987-09-18,,1.6553,142.67
10940,1987-09-21,,1.6478,143.55
10941,1987-09-22,,1.6410,144.15
10942,1987-09-23,,1.6422,143.90
10943,1987-09-24,,1.6370,143.73
10944,1987-09-25,,1.6417,143.67
10945,1987-09-28,,1.6420,144.07
10946,1987-09-29,,1.6280,146.20
10947,1987-09-30,,1.6248,146.50
10948,1987-10-01,,1.6165,146.90
10949,1987-10-02,,1.6212,146.40
10950,1987-10-05,,1.6238,146.85
10951,1987-10-06,,1.6320,146.71
10952,1987-10-07,,1.6403,145.65
10953,1987-10-08,,1.6425,144.89
10954,1987-10-09,,1.6507,143.85
10955,1987-10-12,,.,.
10956,1987-10-13,,1.6470,143.75
10957,1987-10-14,,1.6530,142.75
10958,1987-10-15,,1.6640,142.15
10959,1987-10-16,,1.6645,142.75
10960,1987-10-19,,1.6800,141.83
10961,1987-10-20,,1.6545,143.90
10962,1987-10-21,,1.6515,144.20
10963,1987-10-22,,1.6495,144.68
10964,1987-10-23,,1.6750,142.85
10965,1987-10-26,,1.6880,142.20
10966,1987-10-27,,1.6965,141.58
10967,1987-10-28,,1.7100,139.18
10968,1987-10-29,,1.7190,138.25
10969,1987-10-30,,1.7215,138.40
10970,1987-11-02,,1.7390,137.00
10971,1987-11-03,,1.7400,137.38
10972,1987-11-04,,1.7482,137.28
10973,1987-11-05,,1.7830,134.70
10974,1987-11-06,,1.7825,135.40
10975,1987-11-09,,1.7930,134.30
10976,1987-11-10,,1.7865,134.55
10977,1987-11-11,,.,.
10978,1987-11-12,,1.7575,136.45
10979,1987-11-13,,1.7680,135.85
10980,1987-11-16,,1.7500,136.60
10981,1987-11-17,,1.7640,135.72
10982,1987-11-18,,1.7700,135.55
10983,1987-11-19,,1.7802,135.15
10984,1987-11-20,,1.7790,135.45
10985,1987-11-23,,1.7905,134.73
10986,1987-11-24,,1.7725,135.52
10987,1987-11-25,,1.7925,134.80
10988,1987-11-26,,.,.
10989,1987-11-27,,1.8105,133.70
10990,1987-11-30,,1.8256,132.42
10991,1987-12-01,,1.8180,133.00
10992,1987-12-02,,1.8120,132.70
10993,1987-12-03,,1.8065,132.90
10994,1987-12-04,,1.7980,132.85
10995,1987-12-07,,1.7940,132.80
10996,1987-12-08,,1.7962,132.72
10997,1987-12-09,,1.8020,132.40
10998,1987-12-10,,1.8300,129.40
10999,1987-12-11,,1.8380,128.50
11000,1987-12-14,,1.8370,128.02
11001,1987-12-15,,1.8315,127.60
11002,1987-12-16,,1.8315,127.28
11003,1987-12-17,,1.8355,126.25
11004,1987-12-18,,1.8258,127.10
11005,1987-12-21,,1.8270,127.08
11006,1987-12-22,,1.8305,126.55
11007,1987-12-23,,1.8232,126.75
11008,1987-12-24,,1.8315,126.12
11009,1987-12-25,,.,.
11010,1987-12-28,,1.8600,123.15
11011,1987-12-29,,1.8610,123.50
11012,1987-12-30,,1.8580,123.40
11013,1987-12-31,,1.8860,121.25
11014,1988-01-01,,.,.
11015,1988-01-04,,1.8773,122.70
11016,1988-01-05,,1.8305,126.90
11017,1988-01-06,,1.8060,129.65
11018,1988-01-07,,1.8160,128.58
11019,1988-01-08,,1.8060,129.15
11020,1988-01-11,,1.8219,128.20
11021,1988-01-12,,1.8210,127.38
11022,1988-01-13,,1.8250,126.65
11023,1988-01-14,,1.8125,126.73
11024,1988-01-15,,1.7755,130.50
11025,1988-01-18,,.,.
11026,1988-01-19,,1.7785,128.60
11027,1988-01-20,,1.7923,127.75
11028,1988-01-21,,1.7960,127.20
11029,1988-01-22,,1.7823,127.85
11030,1988-01-25,,1.7720,127.78
11031,1988-01-26,,1.7740,127.88
11032,1988-01-27,,1.7798,127.60
11033,1988-01-28,,1.7820,127.17
11034,1988-01-29,,1.7691,127.75
11035,1988-02-01,,1.7580,129.38
11036,1988-02-02,,1.7700,128.28
11037,1988-02-03,,1.7670,127.90
11038,1988-02-04,,1.7628,128.50
11039,1988-02-05,,1.7550,129.05
11040,1988-02-08,,1.7540,128.60
11041,1988-02-09,,1.7462,129.18
11042,1988-02-10,,1.7608,129.02
11043,1988-02-11,,1.7585,129.14
11044,1988-02-12,,1.7395,131.15
11045,1988-02-15,,.,.
11046,1988-02-16,,1.7475,130.25
11047,1988-02-17,,1.7480,130.30
11048,1988-02-18,,1.7435,130.23
11049,1988-02-19,,1.7490,130.05
11050,1988-02-22,,1.7640,129.28
11051,1988-02-23,,1.7663,128.78
11052,1988-02-24,,1.7640,128.80
11053,1988-02-25,,1.7635,128.80
11054,1988-02-26,,1.7732,128.19
11055,1988-02-29,,1.7735,128.45
11056,1988-03-01,,1.7775,128.27
11057,1988-03-02,,1.7705,129.20
11058,1988-03-03,,1.7680,129.25
11059,1988-03-04,,1.7740,128.75
11060,1988-03-07,,1.8180,128.17
11061,1988-03-08,,1.8415,128.09
11062,1988-03-09,,1.8475,128.02
11063,1988-03-10,,1.8422,128.10
11064,1988-03-11,,1.8525,127.38
11065,1988-03-14,,1.8528,126.92
11066,1988-03-15,,1.8542,127.15
11067,1988-03-16,,1.8475,127.43
11068,1988-03-17,,1.8325,128.65
11069,1988-03-18,,1.8205,128.35
11070,1988-03-21,,1.8263,127.08
11071,1988-03-22,,1.8294,127.12
11072,1988-03-23,,1.8350,126.80
11073,1988-03-24,,1.8430,125.75
11074,1988-03-25,,1.8360,125.35
11075,1988-03-28,,1.8588,124.20
11076,1988-03-29,,1.8680,124.65
11077,1988-03-30,,1.8770,124.84
11078,1988-03-31,,1.8865,124.10
11079,1988-04-01,,1.8900,124.00
11080,1988-04-04,,1.8880,124.40
11081,1988-04-05,,1.8790,125.18
11082,1988-04-06,,1.8750,125.50
11083,1988-04-07,,1.8710,125.82
11084,1988-04-08,,1.8752,125.55
11085,1988-04-11,,1.8544,126.68
11086,1988-04-12,,1.8505,126.56
11087,1988-04-13,,1.8390,126.33
11088,1988-04-14,,1.8756,123.65
11089,1988-04-15,,1.8885,123.88
11090,1988-04-18,,1.9050,124.06
11091,1988-04-19,,1.8925,124.18
11092,1988-04-20,,1.8930,123.98
11093,1988-04-21,,1.8980,124.15
11094,1988-04-22,,1.8890,124.70
11095,1988-04-25,,1.8748,124.82
11096,1988-04-26,,1.8750,124.79
11097,1988-04-27,,1.8770,125.10
11098,1988-04-28,,1.8740,124.60
11099,1988-04-29,,1.8785,124.92
11100,1988-05-02,,1.8715,124.95
11101,1988-05-03,,1.8712,124.88
11102,1988-05-04,,1.8645,125.00
11103,1988-05-05,,1.8665,124.65
11104,1988-05-06,,1.8620,124.88
11105,1988-05-09,,1.8797,124.82
11106,1988-05-10,,1.8813,124.44
11107,1988-05-11,,1.8860,124.25
11108,1988-05-12,,1.8845,124.39
11109,1988-05-13,,1.8910,124.68
11110,1988-05-16,,1.8890,124.95
11111,1988-05-17,,1.8638,125.73
11112,1988-05-18,,1.8640,125.40
11113,1988-05-19,,1.8668,124.87
11114,1988-05-20,,1.8618,124.84
11115,1988-05-23,,1.8690,124.55
11116,1988-05-24,,1.8670,124.35
11117,1988-05-25,,1.8630,124.35
11118,1988-05-26,,1.8625,124.44
11119,1988-05-27,,1.8555,125.00
11120,1988-05-30,,.,.
11121,1988-05-31,,1.8382,125.11
11122,1988-06-01,,1.8235,125.20
11123,1988-06-02,,1.7995,126.55
11124,1988-06-03,,1.7940,125.97
11125,1988-06-06,,1.8017,126.18
11126,1988-06-07,,1.8112,125.72
11127,1988-06-08,,1.8171,125.25
11128,1988-06-09,,1.8145,125.20
11129,1988-06-10,,1.8170,124.92
11130,1988-06-13,,1.8165,125.20
11131,1988-06-14,,1.7850,126.40
11132,1988-06-15,,1.7860,126.27
11133,1988-06-16,,1.7860,125.78
11134,1988-06-17,,1.7825,125.87
11135,1988-06-20,,1.7845,126.25
11136,1988-06-21,,1.7855,126.47
11137,1988-06-22,,1.7677,128.63
11138,1988-06-23,,1.7566,128.67
11139,1988-06-24,,1.7250,130.60
11140,1988-06-27,,1.7029,130.88
11141,1988-06-28,,1.7180,130.95
11142,1988-06-29,,1.7063,133.75
11143,1988-06-30,,1.7085,133.53
11144,1988-07-01,,1.7010,134.10
11145,1988-07-04,,.,.
11146,1988-07-05,,1.7070,134.29
11147,1988-07-06,,1.7115,133.60
11148,1988-07-07,,1.7173,131.77
11149,1988-07-08,,1.7015,133.23
11150,1988-07-11,,1.6890,132.90
11151,1988-07-12,,1.6955,132.63
11152,1988-07-13,,1.6917,132.90
11153,1988-07-14,,1.6890,133.13
11154,1988-07-15,,1.6630,135.30
11155,1988-07-18,,1.6700,134.75
11156,1988-07-19,,1.6935,133.90
11157,1988-07-20,,1.7095,133.18
11158,1988-07-21,,1.7265,132.25
11159,1988-07-22,,1.7400,130.70
