,DATE,USD to JPY,USD to EUR,USD to GBP,Infl
3407,2012-01-25,0.0127991808524254,1.2978,1.557,
3408,2012-01-26,0.0129082225377565,1.3152,1.5706,
3409,2012-01-27,0.0130412102243088,1.3192,1.5716,
3410,2012-01-30,0.0131095962244362,1.3123,1.569,
3411,2012-01-31,0.0130992926381975,1.3053,1.5754,
3412,2012-02-01,0.0131388779398239,1.3179,1.5849,
3413,2012-02-02,0.0131354262445816,1.3167,1.5813,
3414,2012-02-03,0.0130650640188136,1.3106,1.5779,
3415,2012-02-06,0.0130650640188136,1.313,1.5832,
3416,2012-02-07,0.0130072840790842,1.3244,1.5891,
3417,2012-02-08,0.0130039011703511,1.3253,1.582,
3418,2012-02-09,0.0129165590286747,1.3297,1.5838,
3419,2012-02-10,0.0128915817970865,1.3187,1.5748,
3420,2012-02-13,0.0128998968008255,1.3211,1.578,
3421,2012-02-14,0.0127567291746396,1.3149,1.5691,
3422,2012-02-15,0.0127844541038097,1.3087,1.571,
3423,2012-02-16,0.0126951885235495,1.311,1.5795,
3424,2012-02-17,0.0126055716626749,1.3149,1.5813,
3425,2012-02-20,,,,
3426,2012-02-21,0.0125423303649818,1.3255,1.5796,
3427,2012-02-22,0.012453300124533,1.3251,1.5677,
3428,2012-02-23,0.0124672734073058,1.3308,1.57,
3429,2012-02-24,0.0123639960435212,1.3463,1.5869,
3430,2012-02-27,0.0124347177319074,1.341,1.5845,
3431,2012-02-28,0.0124316260566882,1.3452,1.5887,
3432,2012-02-29,0.0123304562268803,1.3359,1.5951,
3433,2012-03-01,0.0123213405618531,1.332,1.5953,
3434,2012-03-02,0.0122609122118685,1.3202,1.5852,
3435,2012-03-05,0.0122804863072577,1.3226,1.587,
3436,2012-03-06,0.0123670541676972,1.3114,1.572,
3437,2012-03-07,0.0123365408339501,1.3149,1.5746,
3438,2012-03-08,0.0122699386503067,1.3256,1.5822,
3439,2012-03-09,0.0121080033902409,1.3108,1.5677,
3440,2012-03-12,0.0121639703199124,1.3141,1.5615,
3441,2012-03-13,0.0120977498185337,1.3109,1.5736,
3442,2012-03-14,0.011936022917164,1.3025,1.5686,
3443,2012-03-15,0.0120076849183477,1.307,1.5669,
3444,2012-03-16,0.0119990400767938,1.3171,1.5845,
3445,2012-03-19,0.0120033609410634,1.3242,1.5894,
3446,2012-03-20,0.0119588615163836,1.3222,1.5857,
3447,2012-03-21,0.0119588615163836,1.319,1.5848,
3448,2012-03-22,0.0121212121212121,1.3194,1.5807,
3449,2012-03-23,0.0121432908318154,1.3263,1.5864,
3450,2012-03-26,0.012071463061323,1.3328,1.5939,
3451,2012-03-27,0.0120264582080577,1.3336,1.5972,
3452,2012-03-28,0.0120860526951897,1.33,1.5855,
3453,2012-03-29,0.0121536217792902,1.3265,1.5911,
3454,2012-03-30,0.0121344497027059,1.3334,1.5985,
3455,2012-04-02,0.0121713729308666,1.3325,1.6022,
3456,2012-04-03,0.0121684108055487,1.3337,1.5966,
3457,2012-04-04,0.0121036068748487,1.3126,1.5879,
3458,2012-04-05,0.0121462407384914,1.3064,1.5822,
3459,2012-04-06,0.0122609122118685,1.3089,1.5877,
3460,2012-04-09,0.0122910521140609,1.3087,1.5879,
3461,2012-04-10,0.0123548307388188,1.3068,1.5836,
3462,2012-04-11,0.0123639960435212,1.3104,1.5892,
3463,2012-04-12,0.0123655249165327,1.3171,1.5939,
3464,2012-04-13,0.0123472033584393,1.3082,1.5851,
3465,2012-04-16,0.0124285359184688,1.3067,1.5865,
3466,2012-04-17,0.0123885034687809,1.3123,1.5931,
3467,2012-04-18,0.0123016361176036,1.3122,1.602,
3468,2012-04-19,0.0122594090964815,1.3132,1.6058,
3469,2012-04-20,0.0122549019607843,1.3212,1.6123,
3470,2012-04-23,0.0123213405618531,1.3129,1.6102,
3471,2012-04-24,0.0123137544637359,1.3207,1.6135,
3472,2012-04-25,0.0122955858846674,1.321,1.6146,
3473,2012-04-26,0.012379301807378,1.3232,1.6188,
3474,2012-04-27,0.0124254473161033,1.3248,1.6239,
3475,2012-04-30,0.0125297581756672,1.3229,1.6225,
3476,2012-05-01,0.0124734938256205,1.3226,1.6221,
3477,2012-05-02,0.0124703828407532,1.3154,1.6193,
3478,2012-05-03,0.0124440019910403,1.3147,1.6185,
3479,2012-05-04,0.0125250501002004,1.3091,1.6148,
3480,2012-05-07,0.0125187781672508,1.3052,1.6192,
3481,2012-05-08,0.0125328988595062,1.3015,1.6159,
3482,2012-05-09,0.0125565042692114,1.2954,1.613,
3483,2012-05-10,0.0125140783381303,1.2959,1.6161,
3484,2012-05-11,0.0125219133483596,1.2937,1.608,
3485,2012-05-14,0.0125266190655142,1.2847,1.6116,
3486,2012-05-15,0.0124859533025346,1.2769,1.6025,
3487,2012-05-16,0.0124501992031872,1.273,1.5933,
3488,2012-05-17,0.0126167045167802,1.2709,1.5823,
3489,2012-05-18,0.0126358352287086,1.2721,1.5788,
3490,2012-05-21,0.0126087504728281,1.2769,1.579,
3491,2012-05-22,0.0125031257814453,1.2735,1.5775,
3492,2012-05-23,0.0126055716626749,1.2569,1.5691,
3493,2012-05-24,0.0125833647917453,1.2583,1.5698,
3494,2012-05-25,0.0125565042692114,1.2518,1.5648,
3495,2012-05-28,,,,
3496,2012-05-29,0.012588116817724,1.2488,1.563,
3497,2012-05-30,0.0126694539465349,1.2405,1.5532,
3498,2012-05-31,0.0127730233746327,1.2364,1.5405,
3499,2012-06-01,0.0127860887354558,1.242,1.5383,
3500,2012-06-04,0.0127713920817369,1.2495,1.5382,
3501,2012-06-05,0.0127275041364388,1.2437,1.5355,
3502,2012-06-06,0.0126406269750979,1.2535,1.5475,
3503,2012-06-07,0.0125517760763147,1.2568,1.5557,
3504,2012-06-08,0.0125833647917453,1.2482,1.5433,
3505,2012-06-11,0.0125786163522012,1.2504,1.5515,
3506,2012-06-12,0.012588116817724,1.2477,1.5562,
3507,2012-06-13,0.0126023944549464,1.2596,1.5557,
3508,2012-06-14,0.0126119308866187,1.2608,1.5533,
3509,2012-06-15,0.0127145581691036,1.2633,1.5654,
3510,2012-06-18,0.012666244458518,1.2578,1.5665,
3511,2012-06-19,0.0126710593005575,1.2692,1.5732,
3512,2012-06-20,0.0125722906713603,1.2703,1.575,
3513,2012-06-21,0.0124719381391868,1.2586,1.5633,
3514,2012-06-22,0.0124192747143566,1.2545,1.5582,
3515,2012-06-25,0.0125786163522012,1.248,1.5555,
3516,2012-06-26,0.0125849484017115,1.2471,1.562,
3517,2012-06-27,0.0125266190655142,1.2457,1.5549,
3518,2012-06-28,0.0126023944549464,1.2433,1.5503,
3519,2012-06-29,0.0125297581756672,1.2668,1.5686,
3520,2012-07-02,0.0125912868295139,1.2584,1.5679,
3521,2012-07-03,0.0125360411182148,1.262,1.5702,
3522,2012-07-04,,,,
3523,2012-07-05,0.0125078173858661,1.2384,1.5531,
3524,2012-07-06,0.0125612360256249,1.2283,1.548,
3525,2012-07-09,0.0125533517449158,1.2299,1.5507,
3526,2012-07-10,0.012588116817724,1.2255,1.5506,
3527,2012-07-11,0.0125470514429109,1.2244,1.5532,
3528,2012-07-12,0.0126119308866187,1.2199,1.5425,
3529,2012-07-13,0.0126262626262626,1.2232,1.555,
3530,2012-07-16,0.0126903553299492,1.2267,1.5635,
3531,2012-07-17,0.0126518218623481,1.2234,1.5613,
3532,2012-07-18,0.0126919659855311,1.2261,1.5636,
3533,2012-07-19,0.0127226463104325,1.2257,1.5719,
3534,2012-07-20,0.0127404764938208,1.2176,1.563,
3535,2012-07-23,0.0127583567236539,1.2126,1.5512,
3536,2012-07-24,0.0127893592531014,1.2062,1.5521,
3537,2012-07-25,0.0127860887354558,1.2132,1.5479,
3538,2012-07-26,0.0127811860940695,1.228,1.5683,
3539,2012-07-27,0.0127307447485677,1.237,1.5728,
3540,2012-07-30,0.0127877237851662,1.225,1.5694,
3541,2012-07-31,0.0128040973111395,1.2315,1.5686,
3542,2012-08-01,0.0127893592531014,1.2299,1.5596,
3543,2012-08-02,0.0127844541038097,1.2149,1.55,
3544,2012-08-03,0.0127226463104325,1.239,1.565,
3545,2012-08-06,0.012792631444288,1.2422,1.5625,
3546,2012-08-07,0.012704865963664,1.2422,1.5658,
3547,2012-08-08,0.012748597654258,1.2364,1.5659,
3548,2012-08-09,0.0127161749745676,1.2278,1.5623,
3549,2012-08-10,0.0127811860940695,1.2298,1.5679,
3550,2012-08-13,0.0127648710748021,1.2339,1.569,
3551,2012-08-14,0.0126871352448617,1.2329,1.5692,
3552,2012-08-15,0.0126758778045379,1.2288,1.5686,
3553,2012-08-16,0.0126182965299684,1.2356,1.5738,
3554,2012-08-17,0.0125786163522012,1.2315,1.5697,
3555,2012-08-20,0.0125928724342022,1.2343,1.5707,
3556,2012-08-21,0.0125897016240715,1.2472,1.5788,
3557,2012-08-22,0.0126278570526581,1.2472,1.58,
3558,2012-08-23,0.0127453479479989,1.2583,1.5882,
3559,2012-08-24,0.0127145581691036,1.2533,1.5815,
3560,2012-08-27,0.01271132579128,1.2514,1.58,
3561,2012-08-28,0.0127388535031847,1.2564,1.5828,
3562,2012-08-29,0.0127032520325203,1.2538,1.5839,
3563,2012-08-30,0.0127307447485677,1.2497,1.5794,
3564,2012-08-31,0.0127713920817369,1.2578,1.5864,
3565,2012-09-03,,,,
3566,2012-09-04,0.0127632418634333,1.2566,1.5889,
3567,2012-09-05,0.0127648710748021,1.2603,1.5907,
3568,2012-09-06,0.0126646403242147,1.2626,1.5922,
3569,2012-09-07,0.0127975428717686,1.2796,1.6016,
3570,2012-09-10,0.0127811860940695,1.2795,1.6009,
3571,2012-09-11,0.0128567755206994,1.2858,1.6071,
3572,2012-09-12,0.0128435653737477,1.2894,1.6111,
3573,2012-09-13,0.0129182276191706,1.2912,1.6125,
3574,2012-09-14,0.0127844541038097,1.3142,1.6244,
3575,2012-09-17,0.012709710218607,1.3125,1.6263,
3576,2012-09-18,0.0127242651736862,1.3051,1.6251,
3577,2012-09-19,0.0127551020408163,1.3065,1.6219,
3578,2012-09-20,0.0127713920817369,1.2948,1.6198,
3579,2012-09-21,0.012792631444288,1.299,1.6251,
3580,2012-09-24,0.0128369704749679,1.2909,1.6199,
3581,2012-09-25,0.0128353228083686,1.2945,1.6232,
3582,2012-09-26,0.0128567755206994,1.2852,1.6145,
3583,2012-09-27,0.0128832775057974,1.2874,1.6217,
3584,2012-09-28,0.0128336755646817,1.2856,1.6132,
3585,2012-10-01,0.0128205128205128,1.29,1.6142,95.126
3586,2012-10-02,0.012818869375721,1.2951,1.6186,
3587,2012-10-03,0.0127275041364388,1.2909,1.6077,
3588,2012-10-04,0.012748597654258,1.3001,1.6165,
3589,2012-10-05,0.0127129417747266,1.3059,1.6196,
3590,2012-10-08,,,,
3591,2012-10-09,0.0127828198900677,1.2876,1.5987,
3592,2012-10-10,0.0127779197546639,1.2888,1.6007,
3593,2012-10-11,0.012748597654258,1.2928,1.6028,
3594,2012-10-12,0.0127697612054654,1.2946,1.6075,
3595,2012-10-15,0.0126968004062976,1.295,1.6069,
3596,2012-10-16,0.0126710593005575,1.3036,1.6101,
3597,2012-10-17,0.0127000254000508,1.3133,1.6165,
3598,2012-10-18,0.0126198889449772,1.3106,1.6141,
3599,2012-10-19,0.0126167045167802,1.3022,1.6003,
3600,2012-10-22,0.0125250501002004,1.3063,1.6028,
3601,2012-10-23,0.0125328988595062,1.2971,1.5932,
3602,2012-10-24,0.0125281884239538,1.2946,1.6015,
3603,2012-10-25,0.0124937531234382,1.2958,1.6119,
3604,2012-10-26,0.012558081125204,1.2938,1.6098,
3605,2012-10-29,0.0125297581756672,1.2906,1.6025,
3606,2012-10-30,0.0125659713495853,1.2979,1.6083,
3607,2012-10-31,0.0125093820365273,1.2958,1.6111,
3608,2012-11-01,0.0124781632143748,1.2937,1.6142,
3609,2012-11-02,0.0124177325220414,1.2848,1.6036,
3610,2012-11-05,0.0124734938256205,1.279,1.5977,
3611,2012-11-06,0.0124564025909317,1.2818,1.5985,
3612,2012-11-07,0.0125234815278647,1.2759,1.5975,
3613,2012-11-08,0.0125407574617506,1.274,1.5979,
3614,2012-11-09,0.0125849484017115,1.2715,1.5912,
3615,2012-11-12,,,,
3616,2012-11-13,0.0125912868295139,1.2716,1.5885,
3617,2012-11-14,0.0124688279301745,1.274,1.5849,
3618,2012-11-15,0.0123213405618531,1.2783,1.5865,
3619,2012-11-16,0.0123031496062992,1.2715,1.5866,
3620,2012-11-19,0.0123183050012318,1.2806,1.5908,
3621,2012-11-20,0.0122369065100342,1.2814,1.5927,
3622,2012-11-21,0.0121418164157357,1.2816,1.5936,
3623,2012-11-22,,,,
3624,2012-11-23,0.0121447656060238,1.2959,1.6032,
3625,2012-11-26,0.0121787845573011,1.2966,1.6014,
3626,2012-11-27,0.0121610117961814,1.294,1.6028,
3627,2012-11-28,0.012218963831867,1.2923,1.5997,
3628,2012-11-29,0.0121862052156958,1.2953,1.6026,
3629,2012-11-30,0.0121153380179307,1.301,1.6027,
3630,2012-12-03,0.0121595330739299,1.3066,1.6104,
3631,2012-12-04,0.0122159784998778,1.3081,1.6097,
3632,2012-12-05,0.012135922330097,1.3077,1.6102,
3633,2012-12-06,0.0121521448535666,1.2968,1.6066,
3634,2012-12-07,0.0121403423576544,1.2942,1.6031,
3635,2012-12-10,0.0121403423576544,1.293,1.6068,
3636,2012-12-11,0.0121329774326619,1.2992,1.6103,
3637,2012-12-12,0.0120336943441636,1.3038,1.6132,
3638,2012-12-13,0.0119703136222169,1.3077,1.613,
3639,2012-12-14,0.0119731800766283,1.3134,1.6139,
3640,2012-12-17,0.01194743130227,1.3169,1.6203,
3641,2012-12-18,0.0119047619047619,1.3224,1.6256,
3642,2012-12-19,0.0118595825426944,1.326,1.6275,
3643,2012-12-20,0.0118581762124985,1.3224,1.6268,
3644,2012-12-21,0.0118906064209274,1.3166,1.6167,
3645,2012-12-24,0.0117910623747199,1.3179,1.6113,
3646,2012-12-25,,,,
3647,2012-12-26,0.011679514132212,1.3228,1.6118,
3648,2012-12-27,0.0116198001394376,1.3228,1.6106,
3649,2012-12-28,0.011611704598235,1.322,1.6157,
3650,2012-12-31,0.0115420129270544,1.3186,1.6262,
3651,2013-01-01,,,,95.459
3652,2013-01-02,0.0114810562571756,1.3195,1.6255,
3653,2013-01-03,0.0115048320294523,1.311,1.6151,
3654,2013-01-04,0.0113455865668255,1.3047,1.6036,
3655,2013-01-07,0.011405109489051,1.3099,1.608,
3656,2013-01-08,0.0114534417592486,1.3068,1.604,
3657,2013-01-09,0.0113765642775881,1.3078,1.6024,
3658,2013-01-10,0.0113430127041742,1.322,1.6125,
3659,2013-01-11,0.0112082492714637,1.3353,1.6128,
3660,2013-01-14,0.011193194537721,1.3369,1.6077,
3661,2013-01-15,0.0112803158488437,1.3342,1.6089,
3662,2013-01-16,0.0112815884476534,1.3305,1.6009,
3663,2013-01-17,0.0111844312716698,1.3356,1.5991,
3664,2013-01-18,0.0111234705228031,1.3303,1.5876,
3665,2013-01-21,,,,
3666,2013-01-22,0.0112841345068833,1.3304,1.5862,
3667,2013-01-23,0.0113071008593396,1.3308,1.5848,
3668,2013-01-24,0.0111061750333185,1.3378,1.5789,
3669,2013-01-25,0.0109841827768014,1.3456,1.5799,
3670,2013-01-28,0.0110217127741651,1.3459,1.5686,
3671,2013-01-29,0.0110314396028681,1.3484,1.5751,
3672,2013-01-30,0.0109829763866007,1.3564,1.5793,
3673,2013-01-31,0.0109553023663453,1.3584,1.5856,
3674,2013-02-01,0.0108061378863194,1.3692,1.5744,
3675,2013-02-04,0.0108026358431457,1.3527,1.5737,
3676,2013-02-05,0.010713520462824,1.3569,1.5652,
3677,2013-02-06,0.0106883283454467,1.3528,1.5655,
3678,2013-02-07,0.0107250107250107,1.3382,1.5712,
3679,2013-02-08,0.0107851596203623,1.3366,1.5814,
3680,2013-02-11,0.0107020547945205,1.3414,1.5668,
3681,2013-02-12,0.0107365256602963,1.345,1.5654,
3682,2013-02-13,0.0107077845593746,1.3448,1.5544,
3683,2013-02-14,0.0107411385606874,1.3334,1.5502,
3684,2013-02-15,0.0106791969243912,1.3362,1.5518,
3685,2013-02-18,,,,
3686,2013-02-19,0.010690613641223,1.3387,1.5432,
3687,2013-02-20,0.0106917566556185,1.335,1.5301,
3688,2013-02-21,0.0107573149741824,1.3204,1.5263,
3689,2013-02-22,0.0107123727905731,1.3166,1.5256,
3690,2013-02-25,0.0107123727905731,1.3172,1.5112,
3691,2013-02-26,0.0109433136353687,1.3054,1.5125,
3692,2013-02-27,0.0108837614279495,1.3104,1.5134,
3693,2013-02-28,0.0108271979211779,1.3079,1.5192,
3694,2013-03-01,0.0107089312486613,1.2988,1.5033,
3695,2013-03-04,0.0107158165452207,1.2996,1.5084,
3696,2013-03-05,0.0107077845593746,1.3019,1.5098,
3697,2013-03-06,0.0106791969243912,1.299,1.5036,
3698,2013-03-07,0.0105263157894736,1.3098,1.5032,
3699,2013-03-08,0.0104166666666666,1.2992,1.4926,
3700,2013-03-11,0.0104036620890553,1.3014,1.4898,
3701,2013-03-12,0.0104210087536473,1.3023,1.4877,
3702,2013-03-13,0.0104166666666666,1.2949,1.4925,
3703,2013-03-14,0.0103993344425956,1.2974,1.5039,
3704,2013-03-15,0.0104975855553222,1.3076,1.5124,
3705,2013-03-18,0.0105351875263379,1.2956,1.5113,
3706,2013-03-19,0.0105429625724828,1.2888,1.5118,
3707,2013-03-20,0.0104701078421107,1.295,1.5133,
3708,2013-03-21,0.0105196717862402,1.2928,1.518,
3709,2013-03-22,0.010584250635055,1.2996,1.5239,
3710,2013-03-25,0.0105999576001695,1.2881,1.5184,
3711,2013-03-26,0.0106134578645722,1.2858,1.5156,
3712,2013-03-27,0.0105954651409196,1.2782,1.5112,
3713,2013-03-28,0.0106360348861944,1.2842,1.5184,
3714,2013-03-29,0.0106202209005947,1.2816,1.5193,
3715,2013-04-01,0.0107181136120042,1.2857,1.5232,95.508
3716,2013-04-02,0.0107032002568768,1.2836,1.5113,
3717,2013-04-03,0.0107573149741824,1.2847,1.514,
3718,2013-04-04,0.0104036620890553,1.2854,1.5198,
3719,2013-04-05,0.0103241792277513,1.3027,1.5336,
3720,2013-04-08,0.0101112234580384,1.3008,1.5257,
3721,2013-04-09,0.0100989699050696,1.3092,1.5317,
3722,2013-04-10,0.0100391526955124,1.306,1.5315,
3723,2013-04-11,0.0100583383625025,1.3124,1.5403,
3724,2013-04-12,0.0101030511214386,1.3094,1.5373,
3725,2013-04-15,0.010204081632653,1.3082,1.532,
3726,2013-04-16,0.0102186797465767,1.3141,1.5316,
3727,2013-04-17,0.0102312257008389,1.3049,1.5255,
3728,2013-04-18,0.0101812258195886,1.3072,1.5282,
3729,2013-04-19,0.0100725221595487,1.3066,1.5254,
3730,2013-04-22,0.0100715077047033,1.305,1.5262,
3731,2013-04-23,0.0100573267625465,1.3012,1.5267,
3732,2013-04-24,0.0100613743837408,1.2997,1.5258,
3733,2013-04-25,0.0100583383625025,1.3004,1.5434,
3734,2013-04-26,0.0102207686017988,1.3024,1.5479,
3735,2013-04-29,0.0101947191354878,1.309,1.5497,
3736,2013-04-30,0.0102543068088597,1.3168,1.5539,
3737,2013-05-01,0.0102796052631578,1.3192,1.5578,
3738,2013-05-02,0.0102082482645977,1.3066,1.5519,
3739,2013-05-03,0.0100908173562058,1.3112,1.5563,
3740,2013-05-06,0.0100654252642174,1.3067,1.5538,
3741,2013-05-07,0.0101010101010101,1.3085,1.5468,
3742,2013-05-08,0.0101112234580384,1.3177,1.5563,
3743,2013-05-09,0.0100715077047033,1.3105,1.5502,
3744,2013-05-10,0.0098289758207194,1.2955,1.5334,
3745,2013-05-13,0.0098193244304791,1.2981,1.5291,
3746,2013-05-14,0.009786651008025,1.2969,1.5258,
3747,2013-05-15,0.0097618117922686,1.2857,1.5198,
3748,2013-05-16,0.0097828213656818,1.2898,1.5302,
3749,2013-05-17,0.0097106234220236,1.2818,1.5173,
3750,2013-05-20,0.0097522917885703,1.2865,1.5223,
3751,2013-05-21,0.009769441187964,1.291,1.517,
3752,2013-05-22,0.0096599690880989,1.2864,1.5038,
3753,2013-05-23,0.009836710603974,1.2944,1.512,
3754,2013-05-24,0.0099029510794216,1.292,1.5126,
3755,2013-05-27,,,,
3756,2013-05-28,0.0097971980013716,1.287,1.5061,
3757,2013-05-29,0.0099098206322465,1.2944,1.5121,
3758,2013-05-30,0.0098951118147635,1.3042,1.5207,
3759,2013-05-31,0.0099176832291976,1.2988,1.5185,
3760,2013-06-03,0.0100826779592659,1.3098,1.5349,
3761,2013-06-04,0.0099850224663005,1.3075,1.5304,
3762,2013-06-05,0.0100847115772488,1.3088,1.5392,
3763,2013-06-06,0.0102291325695581,1.3248,1.5601,
3764,2013-06-07,0.0102880658436214,1.3242,1.5558,
3765,2013-06-10,0.0101132686084142,1.3234,1.5556,
3766,2013-06-11,0.0103284445362528,1.3278,1.5587,
3767,2013-06-12,0.010486577181208,1.3354,1.5697,
3768,2013-06-13,0.010605578534309,1.3314,1.5698,
3769,2013-06-14,0.0105999576001695,1.333,1.5686,
3770,2013-06-17,0.0105407399599451,1.3341,1.5709,
3771,2013-06-18,0.0105042016806722,1.3407,1.5625,
3772,2013-06-19,0.010501995379122,1.3404,1.5657,
3773,2013-06-20,0.0101853738032185,1.3214,1.5469,
3774,2013-06-21,0.0102585145670906,1.3113,1.5373,
3775,2013-06-24,0.0102354145342886,1.3091,1.5404,
3776,2013-06-25,0.0102176356391131,1.308,1.5418,
3777,2013-06-26,0.0102637791234732,1.3006,1.5332,
3778,2013-06-27,0.0101626016260162,1.3016,1.5235,
3779,2013-06-28,0.0100796290696502,1.301,1.521,
3780,2013-07-01,0.010038144950813,1.306,1.5247,95.901
3781,2013-07-02,0.0099571841083341,1.3017,1.5171,
3782,2013-07-03,0.0100180324584251,1.3005,1.5264,
3783,2013-07-04,,,,
3784,2013-07-05,0.0099068753715078,1.2831,1.491,
3785,2013-07-08,0.0098941327792618,1.2863,1.4932,
3786,2013-07-09,0.0098931539374752,1.2774,1.4837,
3787,2013-07-10,0.0099900099900099,1.2846,1.4935,
3788,2013-07-11,0.0101214574898785,1.3046,1.5127,
3789,2013-07-12,0.0100613743837408,1.3048,1.5108,
3790,2013-07-15,0.0099960015993602,1.3039,1.5088,
3791,2013-07-16,0.0100633994163228,1.3144,1.5122,
3792,2013-07-17,0.0100300902708124,1.3094,1.5184,
3793,2013-07-18,0.0099403578528827,1.3078,1.5193,
3794,2013-07-19,0.0099700897308075,1.3142,1.526,
3795,2013-07-22,0.0100401606425702,1.3193,1.5366,
3796,2013-07-23,0.0100240577385725,1.3212,1.5354,
3797,2013-07-24,0.009979044007584,1.3228,1.5367,
3798,2013-07-25,0.0100441944556046,1.3234,1.5333,
3799,2013-07-26,0.0101791530944625,1.3269,1.5368,
3800,2013-07-29,0.0102249488752556,1.3262,1.5355,
3801,2013-07-30,0.01020199959192,1.3266,1.5244,
3802,2013-07-31,0.0101677681748856,1.3282,1.5177,
3803,2013-08-01,0.0100704934541792,1.3217,1.5145,
3804,2013-08-02,0.0100969305331179,1.3268,1.5277,
3805,2013-08-05,0.0101481631824639,1.3257,1.5347,
3806,2013-08-06,0.0102197240674501,1.3296,1.5367,
3807,2013-08-07,0.010339123242349,1.3329,1.5514,
3808,2013-08-08,0.0104134124752681,1.3392,1.5555,
3809,2013-08-09,0.0103906899418121,1.3338,1.5507,
3810,2013-08-12,0.0103691414350891,1.3312,1.5475,
3811,2013-08-13,0.0101978380583316,1.3247,1.5451,
3812,2013-08-14,0.010188487009679,1.3256,1.5531,
3813,2013-08-15,0.010223903486351,1.3263,1.5573,
3814,2013-08-16,0.0102459016393442,1.3321,1.5621,
3815,2013-08-19,0.0102103328568511,1.3348,1.5665,
3816,2013-08-20,0.0102965403624382,1.3426,1.5678,
3817,2013-08-21,0.0102396067990989,1.3368,1.5678,
3818,2013-08-22,0.0101491931391454,1.3362,1.558,
3819,2013-08-23,0.010145074566298,1.3392,1.5578,
3820,2013-08-26,0.0101378751013787,1.3369,1.5568,
3821,2013-08-27,0.0102774922918807,1.3387,1.5528,
3822,2013-08-28,0.0102406554019457,1.3326,1.552,
3823,2013-08-29,0.0101564086938858,1.3228,1.5488,
3824,2013-08-30,0.0101812258195886,1.3196,1.5468,
3825,2013-09-02,,,,
3826,2013-09-03,0.0100573267625465,1.3164,1.5544,
3827,2013-09-04,0.0100391526955124,1.3212,1.5643,
3828,2013-09-05,0.009992006394884,1.312,1.5593,
3829,2013-09-06,0.0100969305331179,1.3166,1.5633,
3830,2013-09-09,0.0100452034153691,1.326,1.5724,
3831,2013-09-10,0.0099780482937537,1.326,1.5731,
3832,2013-09-11,0.009992006394884,1.3301,1.5807,
3833,2013-09-12,0.0100765820233776,1.3315,1.5819,
3834,2013-09-13,0.0100623867981485,1.3276,1.5861,
3835,2013-09-16,0.0101030511214386,1.335,1.5927,
3836,2013-09-17,0.0100847115772488,1.3357,1.5901,
3837,2013-09-18,0.0100969305331179,1.3351,1.5965,
3838,2013-09-19,0.010067451927917,1.3527,1.6043,
3839,2013-09-20,0.0100623867981485,1.3522,1.6021,
3840,2013-09-23,0.0101255569056298,1.352,1.6066,
3841,2013-09-24,0.0101255569056298,1.349,1.6006,
3842,2013-09-25,0.0101399310484688,1.3536,1.608,
3843,2013-09-26,0.0101061141990904,1.3484,1.6012,
3844,2013-09-27,0.0101729399796541,1.3537,1.6135,
3845,2013-09-30,0.0101739749720215,1.3535,1.6179,
3846,2013-10-01,0.0101988781234064,1.3534,1.6208,96.254
3847,2013-10-02,0.0102711585866885,1.3592,1.6224,
3848,2013-10-03,0.0103007828594973,1.3642,1.6169,
3849,2013-10-04,0.0102880658436214,1.3582,1.6069,
3850,2013-10-07,0.010307153164296,1.3569,1.6082,
3851,2013-10-08,0.010315659170621,1.3582,1.6089,
3852,2013-10-09,0.0102848914943947,1.3513,1.5943,
3853,2013-10-10,0.0101947191354878,1.3535,1.5975,
3854,2013-10-11,0.0101605364763259,1.3559,1.5945,
3855,2013-10-14,,,,
3856,2013-10-15,0.0101440454453235,1.3494,1.5974,
3857,2013-10-16,0.0101112234580384,1.349,1.5904,
3858,2013-10-17,0.0102197240674501,1.3664,1.6166,
3859,2013-10-18,0.0102280863250485,1.3693,1.6184,
3860,2013-10-21,0.0101895251681271,1.3672,1.6149,
3861,2013-10-22,0.0101853738032185,1.3778,1.6221,
3862,2013-10-23,0.0102796052631578,1.3786,1.6171,
3863,2013-10-24,0.0102711585866885,1.381,1.6186,
3864,2013-10-25,0.0102606197414323,1.3794,1.6158,
3865,2013-10-28,0.0102354145342886,1.3786,1.6131,
3866,2013-10-29,0.0101947191354878,1.377,1.6059,
3867,2013-10-30,0.0101895251681271,1.3771,1.6078,
3868,2013-10-31,0.0101936799184505,1.3594,1.6068,
3869,2013-11-01,0.0101235067827495,1.3488,1.5922,
3870,2013-11-04,0.0101399310484688,1.3516,1.595,
3871,2013-11-05,0.0101419878296146,1.347,1.6044,
3872,2013-11-06,0.0101419878296146,1.353,1.608,
3873,2013-11-07,0.0101461038961038,1.339,1.6069,
3874,2013-11-08,0.0100979501161264,1.3357,1.5995,
3875,2013-11-11,,,,
3876,2013-11-12,0.0100351229302558,1.3428,1.5916,
3877,2013-11-13,0.0100694794079146,1.3456,1.6033,
3878,2013-11-14,0.0100070049034324,1.3468,1.6077,
3879,2013-11-15,0.0099830288509533,1.348,1.6107,
3880,2013-11-18,0.0099960015993602,1.352,1.611,
3881,2013-11-19,0.0099860195725983,1.3529,1.611,
3882,2013-11-20,0.00999800039992,1.3451,1.615,
3883,2013-11-21,0.0099058940069341,1.347,1.6155,
3884,2013-11-22,0.009872642906506,1.3547,1.6211,
